"Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type"
"201401YE80144,1,1,2,1,6,2,3,0,0,0,3,0,11,-1"
"201401YE80145,1,1,3,2,39,7,3,10,1,0,0,2,0,1"
"201401YE80146,1,1,3,2,17,4,3,1,3,0,0,2,0,1"
"201401YE80149,1,1,1,1,41,7,3,0,0,0,0,0,19,-1"
"201401YE80150,1,1,1,1,55,8,3,0,0,0,0,0,9,-1"
"201401YE80151,1,1,1,1,45,7,3,0,0,0,0,0,9,1"
"201401YE80151,2,2,1,1,21,5,3,0,0,0,0,0,9,1"
"201401YE80152,2,1,1,1,20,4,3,0,0,0,0,0,1,-1"
"201401YE80154,1,1,1,1,58,9,3,0,0,0,0,0,9,1"
"201401YE80154,2,2,1,1,55,8,3,0,0,0,0,0,9,1"
"201401YE80155,1,1,3,1,33,6,3,9,9,0,0,2,0,-1"
"201401YE80156,1,1,1,1,45,7,3,0,0,0,0,0,9,1"
"201401YE80156,1,2,2,1,16,4,3,0,0,1,0,0,9,1"
"201401YE80157,1,1,2,2,47,8,3,0,0,1,0,0,9,1"
"201401YE80158,1,1,2,2,19,4,3,0,0,2,0,0,9,-1"
"201401YE80159,2,1,1,1,52,8,3,0,0,0,0,0,1,1"
"201401YE80161,1,1,2,2,29,6,3,0,0,0,3,0,11,1"
"201401YE80162,1,2,1,1,45,7,3,0,0,0,0,0,19,1"
"201401YE80162,2,1,1,1,21,5,2,0,0,0,0,0,9,1"
"201401YE80164,1,1,2,2,2,1,3,0,0,2,0,0,9,1"
"201401YE80164,1,2,2,2,4,1,3,0,0,2,0,0,9,1"
"201401YE80164,1,3,2,2,31,6,3,0,0,2,0,0,9,1"
"201401YE80164,1,4,2,2,51,8,3,0,0,1,0,0,9,1"
"201401YE80165,1,1,1,2,23,5,3,0,0,0,0,0,9,1"
"201401YE80166,1,1,1,1,73,10,3,0,0,0,0,0,9,1"
"201401YE80166,1,2,2,2,71,10,3,0,0,1,0,0,9,1"
"201401YE80167,1,1,1,1,35,6,3,0,0,0,0,0,9,1"
"201401YE80167,1,4,2,1,45,7,3,0,0,1,0,0,9,1"
"201401YE80167,2,2,1,2,32,6,3,0,0,0,0,0,9,3"
"201401YE80167,3,3,1,1,48,8,3,0,0,0,0,0,8,1"
"201401YE80168,1,1,3,2,26,6,3,5,3,0,0,2,0,1"
"201401YE80170,2,1,1,1,32,6,2,0,0,0,0,0,8,1"
"201401YE80170,2,2,2,1,30,6,3,0,0,1,0,0,8,1"
"201401YE80171,2,1,1,1,48,8,3,0,0,0,0,0,9,-1"
"201401YE80172,1,1,3,1,30,6,3,1,3,0,0,2,0,1"
"201401YE80173,1,1,1,1,41,7,2,0,0,0,0,0,9,1"
"201401YE80174,1,1,3,1,13,3,3,5,4,0,0,2,0,-1"
"201401YE80177,2,1,1,1,24,5,3,0,0,0,0,0,1,1"
"201401YE80178,1,1,2,2,85,11,3,0,0,0,3,0,11,1"
"201401YE80179,2,1,1,1,24,5,3,0,0,0,0,0,3,1"
"201401YE80182,1,1,1,1,37,7,3,0,0,0,0,0,4,-1"
"201401YE80184,1,1,3,2,36,7,3,1,1,0,0,2,0,1"
"201401YE80185,1,1,1,1,70,10,3,0,0,0,0,0,9,1"
"201401YE80186,2,1,1,1,40,7,3,0,0,0,0,0,1,1"
"201401YE80187,1,1,1,1,33,6,3,0,0,0,0,0,3,1"
"201401YE80188,1,1,1,2,43,7,3,0,0,0,0,0,9,1"
"201401YE80189,1,1,1,2,19,4,3,0,0,0,0,0,9,1"
"201401YE80190,1,1,3,1,-1,-1,3,5,1,0,0,2,0,-1"
"201401YE80191,1,1,1,1,34,6,3,0,0,0,0,0,9,1"
"201401YE80192,1,1,1,1,40,7,3,0,0,0,0,0,9,1"
"201401YE80192,1,2,2,1,25,5,3,0,0,1,0,0,9,-1"
"201401YE80192,1,3,2,1,33,6,3,0,0,2,0,0,9,1"
"201401YE80192,1,4,2,2,-1,-1,3,0,0,2,0,0,9,-1"
"201401YE80193,1,1,3,1,12,3,2,5,1,0,0,2,0,1"
"201401YE80194,1,1,1,1,25,5,3,0,0,0,0,0,9,1"
"201401YE80194,2,2,1,1,25,5,3,0,0,0,0,0,9,-1"
"201401YE80196,2,1,1,2,22,5,3,0,0,0,0,0,9,1"
"201401YE80197,1,1,1,1,26,6,2,0,0,0,0,0,9,1"
"201401YE80198,1,1,2,1,78,11,2,0,0,0,3,0,11,1"
"201401YE80199,1,1,1,1,41,7,3,0,0,0,0,0,9,1"
"201401YE80201,2,1,1,1,47,8,3,0,0,0,0,0,9,1"
"201401YE80201,3,2,1,2,28,6,3,0,0,0,0,0,9,2"
"201401YE80202,1,1,3,2,47,8,3,6,9,0,0,2,0,1"
"201401YE80202,1,2,3,2,48,8,3,6,9,0,0,2,0,1"
"201401YE80203,2,1,1,2,-1,-1,3,0,0,0,0,0,9,2"
"201401YE80203,2,2,2,2,7,2,3,0,0,1,0,0,9,1"
"201401YE80204,1,1,2,1,55,8,3,0,0,1,0,0,9,1"
"201401YE80205,2,1,1,1,34,6,3,0,0,0,0,0,1,1"
"201401YE80206,1,1,1,1,71,10,3,0,0,0,0,0,9,1"
"201401YE80207,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1"
"201401YE80208,1,1,1,1,40,7,3,0,0,0,0,0,9,1"
"201401YE80209,1,1,1,1,39,7,3,0,0,0,0,0,8,1"
"201401YE80210,1,1,2,1,10,2,3,0,0,2,0,0,9,1"
"201401YE80211,1,1,3,2,36,7,3,4,2,0,0,2,0,-1"
"201401YE80212,1,1,1,2,32,6,3,0,0,0,0,0,1,1"
"201401YE80213,1,1,1,2,28,6,3,0,0,0,0,0,9,1"
"201401YE80213,1,2,2,2,33,6,3,0,0,2,0,0,9,1"
"201401YE80213,1,3,2,1,40,7,3,0,0,1,0,0,9,1"
"201401YE80214,1,1,1,1,21,5,3,0,0,0,0,0,1,1"
"201401YE80214,1,2,3,2,-1,-1,3,4,2,0,0,2,0,-1"
"201401YE80215,1,1,1,1,30,6,3,0,0,0,0,0,9,1"
"201401YE80217,2,1,1,1,35,6,3,0,0,0,0,0,1,1"
"201401YE80219,2,1,1,1,32,6,3,0,0,0,0,0,3,1"
"201401YE80220,1,1,1,1,39,7,3,0,0,0,0,0,9,1"
"201401YE80220,1,2,2,2,-1,-1,3,0,0,1,0,0,9,1"
"201401YE80221,1,1,1,2,34,6,3,0,0,0,0,0,9,1"
"201401YE80221,2,2,1,1,62,9,3,0,0,0,0,0,9,1"
"201401YE80222,1,1,1,1,32,6,3,0,0,0,0,0,9,1"
"201401YE80223,1,1,1,2,22,5,3,0,0,0,0,0,9,2"
"201401YE80224,1,1,3,1,14,3,3,5,1,0,0,2,0,1"
"201401YE80226,1,2,3,2,52,8,3,6,9,0,0,2,0,-1"
"201401YE80226,2,1,1,2,71,10,3,0,0,0,0,0,9,1"
"201401YE80227,1,1,1,1,49,8,2,0,0,0,0,0,9,1"
"201401YE80228,1,1,1,2,-1,-1,3,0,0,0,0,0,1,1"
"201401YE80229,1,1,1,1,26,6,3,0,0,0,0,0,9,1"
"201401YE80230,1,1,1,1,29,6,3,0,0,0,0,0,1,1"
"201401YE80231,1,1,1,2,24,5,3,0,0,0,0,0,9,1"
"201401YE80232,1,1,1,1,42,7,3,0,0,0,0,0,9,1"
"201401YE80233,1,1,2,2,18,4,3,0,0,1,0,0,9,1"
"201401YE80235,1,2,2,2,31,6,3,0,0,2,0,0,8,1"
"201401YE80235,2,1,1,1,29,6,2,0,0,0,0,0,3,1"
"201401YE80236,2,1,2,2,38,7,3,0,0,0,4,0,11,1"
"201401YE80236,2,2,2,2,6,2,3,0,0,0,4,0,11,1"
"201401YE80236,2,3,2,2,40,7,3,0,0,0,4,0,11,1"
"201401YE80237,2,1,1,1,-1,-1,3,0,0,0,0,0,9,-1"
"201401YE80237,2,2,2,1,-1,-1,3,0,0,1,0,0,9,-1"
"201401YE80238,1,1,3,2,27,6,3,4,3,0,0,2,0,1"
"201401YE80240,1,1,3,2,4,1,3,5,4,0,0,2,0,1"
"201401YE80242,1,1,1,1,17,4,3,0,0,0,0,0,9,1"
"201401YE80243,1,1,1,2,42,7,3,0,0,0,0,0,9,1"
"201401YE80243,1,2,2,2,32,6,3,0,0,1,0,0,9,1"
"201401YE80244,1,1,2,1,32,6,3,0,0,1,0,0,9,1"
"201401YE80245,2,1,1,1,29,6,3,0,0,0,0,0,3,1"
"201401YE80246,1,1,2,2,74,10,3,0,0,0,3,0,11,1"
"201401YE80247,1,1,1,1,37,7,3,0,0,0,0,0,9,1"
"201401YE80247,1,2,2,2,33,6,3,0,0,1,0,0,9,1"
"201401YE80248,1,1,1,2,61,9,3,0,0,0,0,0,9,1"
"201401YE80248,1,2,2,1,60,9,3,0,0,1,0,0,9,1"
"201401YE80249,1,1,1,1,38,7,3,0,0,0,0,0,9,1"
"201401YE80249,1,2,2,2,34,6,3,0,0,1,0,0,9,1"
"201401YE80250,1,1,3,1,5,1,3,5,3,0,0,2,0,1"
"201401YE80251,1,1,1,2,28,6,3,0,0,0,0,0,9,1"
"201401YE80252,1,1,3,2,67,10,3,5,3,0,0,2,0,1"
"201401YE80253,1,1,1,2,33,6,3,0,0,0,0,0,9,-1"
"201401YE80253,1,2,2,2,26,6,3,0,0,2,0,0,9,-1"
"201401YE80253,1,3,2,1,27,6,3,0,0,2,0,0,9,-1"
"201401YE80254,1,1,1,1,49,8,3,0,0,0,0,0,9,1"
"201401YE80256,1,1,1,1,36,7,3,0,0,0,0,0,9,1"
"201401YE80257,1,1,2,1,10,2,3,0,0,2,0,0,9,1"
"201401YE80257,1,2,2,1,8,2,3,0,0,2,0,0,9,1"
"201401YE80257,1,3,1,2,42,7,3,0,0,0,0,0,9,1"
"201401YE80258,1,1,1,1,17,4,3,0,0,0,0,0,2,1"
"201401YE80259,2,1,1,1,23,5,3,0,0,0,0,0,3,1"
"201401YE80260,1,1,3,2,20,4,3,5,9,0,0,2,0,1"
"201401YE80262,1,2,2,1,48,8,3,0,0,0,4,0,11,1"
"201401YE80262,2,1,1,1,50,8,3,0,0,0,0,0,19,1"
"201401YE80263,2,1,1,1,24,5,3,0,0,0,0,0,2,1"
"201401YE80264,1,1,3,1,20,4,2,4,1,0,0,2,0,-1"
"201401YE80265,1,1,3,1,14,3,3,5,1,0,0,2,0,1"
"201401YE80268,1,1,1,2,76,11,3,0,0,0,0,0,9,1"
"201401YE80269,2,1,1,2,42,7,3,0,0,0,0,0,90,-1"
"201401YE80269,2,2,2,2,-1,-1,3,0,0,0,0,0,90,2"
"201401YE80271,2,1,2,1,17,4,3,0,0,2,0,0,9,1"
"201401YE80272,1,1,2,2,36,7,3,0,0,0,4,0,11,1"
"201401YE80273,1,1,2,2,77,11,3,0,0,0,3,0,11,1"
"201401YE80275,2,1,1,1,19,4,3,0,0,0,0,0,3,1"
"201401YE80276,1,1,1,2,22,5,3,0,0,0,0,0,9,3"
"201401YE80277,1,1,3,1,3,1,3,1,3,0,0,2,0,1"
"201401YE80278,1,1,1,1,83,11,3,0,0,0,0,0,9,-1"
"201401YE80279,1,1,1,1,42,7,3,0,0,0,0,0,9,1"
"201401YE80280,1,1,1,1,41,7,3,0,0,0,0,0,9,1"
"201401YE80281,1,1,1,2,21,5,3,0,0,0,0,0,9,1"
"201401YE80281,2,2,2,2,15,3,3,0,0,1,0,0,9,1"
"201401YE80282,1,1,1,1,53,8,3,0,0,0,0,0,9,1"
"201401YE80282,1,2,2,1,36,7,3,0,0,1,0,0,9,1"
"201401YE80283,1,1,3,1,35,6,3,4,1,0,0,2,0,1"
"201401YE80284,1,1,3,1,29,6,3,1,1,0,0,2,0,1"
"201401YE80285,2,1,1,1,54,8,3,0,0,0,0,0,9,1"
"201401YE80288,1,1,2,2,31,6,3,0,0,0,3,0,11,1"
"201401YE80290,1,1,1,2,33,6,3,0,0,0,0,0,9,3"
"201401YE80290,3,2,1,2,66,10,2,0,0,0,0,0,9,1"
"201401YE80291,2,1,1,1,76,11,3,0,0,0,0,0,1,1"
"201401YE80292,2,1,1,1,12,3,3,0,0,0,0,0,1,-1"
"201401YE80293,1,1,3,1,22,5,3,9,9,0,0,2,0,1"
"201401YE80295,1,1,2,1,53,8,3,0,0,0,0,0,90,-1"
"201401YE80296,2,1,1,1,25,5,3,0,0,0,0,0,9,1"
"201401YE80298,1,1,1,2,54,8,3,0,0,0,0,0,9,1"
"201401YE80299,2,1,2,2,-1,-1,3,0,0,2,0,0,9,1"
"201401YE80300,1,1,2,2,26,6,3,0,0,2,0,0,8,1"
"201401YE80301,1,1,1,2,45,7,3,0,0,0,0,0,9,1"
"201401YE80301,1,2,2,2,13,3,3,0,0,1,0,0,9,1"
"201401YE80302,1,1,2,2,-1,-1,3,0,0,2,0,0,9,1"
"201401YE80303,2,1,1,1,34,6,3,0,0,0,0,0,1,1"
"201401YE80304,1,1,2,2,65,9,3,0,0,0,0,0,4,1"
"201401YE80305,1,1,1,2,60,9,3,0,0,0,0,0,9,1"
"201401YE80306,1,1,1,1,23,5,3,0,0,0,0,0,9,1"
"201401YE80307,1,1,1,1,34,6,3,0,0,0,0,0,4,1"
"201401YE80308,1,1,1,1,32,6,3,0,0,0,0,0,19,1"
"201401YE80309,1,1,3,2,9,2,3,5,1,0,0,2,0,1"
"201401YE80314,1,1,1,2,43,7,3,0,0,0,0,0,9,1"
"201401YE80315,1,1,3,2,25,5,3,1,1,0,0,2,0,1"
"201401YE80318,1,1,1,2,59,9,3,0,0,0,0,0,1,1"
"201401YE80319,1,1,1,2,22,5,3,0,0,0,0,0,9,-1"
"201401YE80319,2,2,1,1,46,8,3,0,0,0,0,0,9,1"
"201401YE80320,1,1,1,1,29,6,3,0,0,0,0,0,5,1"
"201401YE80322,1,1,3,1,-1,-1,2,5,1,0,0,2,0,-1"
"201401YE80323,1,1,3,2,41,7,2,10,1,0,0,2,0,1"
"201401YE80324,1,1,3,1,85,11,3,5,3,0,0,2,0,1"
"201401YE80325,2,1,1,2,27,6,3,0,0,0,0,0,9,1"
"201401YE80326,1,1,1,1,21,5,3,0,0,0,0,0,1,1"
"201401YE80328,1,1,1,2,61,9,3,0,0,0,0,0,9,1"
"201401YE80329,1,1,1,1,19,4,3,0,0,0,0,0,9,1"
"201401YE80332,1,1,3,1,26,6,3,5,1,0,0,2,0,1"
"201401YE80333,2,1,1,1,34,6,3,0,0,0,0,0,1,1"
"201401YE80334,2,1,1,1,-1,-1,2,0,0,0,0,0,3,1"
"201401YE80335,1,1,1,1,23,5,3,0,0,0,0,0,2,1"
"201401YE80336,1,1,3,1,26,6,2,4,3,0,0,2,0,-1"
"201401YE80337,1,1,1,1,77,11,3,0,0,0,0,0,9,1"
"201401YE80338,1,1,1,1,23,5,3,0,0,0,0,0,9,-1"
"201401YE80339,2,1,1,2,-1,-1,3,0,0,0,0,0,9,1"
"201401YE80340,1,1,2,2,55,8,3,0,0,1,0,0,9,1"
"201401YE80341,1,1,1,1,81,11,3,0,0,0,0,0,9,1"
"201401YE80342,1,1,2,2,8,2,3,0,0,2,0,0,9,-1"
"201401YE80343,2,1,2,2,33,6,3,0,0,2,0,0,9,1"
"201401YE80344,1,1,1,1,35,6,3,0,0,0,0,0,1,1"
"201401YE80346,1,1,2,2,43,7,3,0,0,0,4,0,11,1"
"201401YE80346,1,2,2,2,33,6,3,0,0,0,4,0,11,1"
"201401YE80347,1,1,2,2,31,6,3,0,0,0,3,0,11,1"
"201401YE80348,1,1,3,2,37,7,2,4,1,0,0,2,0,1"
"201401YE80349,1,1,2,2,57,9,3,0,0,1,0,0,9,1"
"201401YE80350,2,1,1,1,51,8,2,0,0,0,0,0,3,1"
"201401YE80351,2,1,1,1,21,5,3,0,0,0,0,0,3,-1"
"201401YE80352,1,1,1,1,23,5,3,0,0,0,0,0,9,1"
"201401YE80353,1,1,1,1,26,6,3,0,0,0,0,0,5,1"
"201401YE80354,1,1,3,1,2,1,3,5,1,0,0,2,0,1"
"201401YE80356,1,1,1,2,34,6,3,0,0,0,0,0,9,1"
"201401YE80356,2,2,1,2,-1,-1,3,0,0,0,0,0,9,1"
"201401YE80357,1,1,1,2,48,8,3,0,0,0,0,0,9,1"
"201401YE80358,1,1,1,2,41,7,3,0,0,0,0,0,5,1"
"201401YE80360,1,1,1,2,28,6,3,0,0,0,0,0,9,1"
"201401YE80362,1,2,1,1,36,7,3,0,0,0,0,0,9,1"
"201401YE80362,2,1,1,1,27,6,3,0,0,0,0,0,9,1"
"201401YE80362,2,3,2,2,34,6,3,0,0,1,0,0,9,1"
"201401YE80362,2,7,2,1,14,3,3,0,0,2,0,0,9,-1"
"201401YE80362,3,4,1,1,52,8,3,0,0,0,0,0,9,-1"
"201401YE80362,4,5,1,2,23,5,3,0,0,0,0,0,9,1"
"201401YE80362,5,6,1,1,47,8,3,0,0,0,0,0,9,1"
"201401YE80363,1,1,3,1,4,1,3,6,9,0,0,2,0,-1"
"201401YE80364,1,1,1,2,26,6,3,0,0,0,0,0,9,1"
"201401YE80367,2,1,1,1,60,9,3,0,0,0,0,0,9,-1"
"201401YE80367,4,2,1,1,39,7,3,0,0,0,0,0,9,1"
"201401YE80369,2,3,1,1,45,7,3,0,0,0,0,0,8,1"
"201401YE80369,3,1,1,1,42,7,3,0,0,0,0,0,9,1"
"201401YE80369,4,2,1,1,54,8,3,0,0,0,0,0,9,1"
"201401YE80370,2,1,1,1,28,6,3,0,0,0,0,0,19,3"
"201401YE80371,2,1,1,1,23,5,3,0,0,0,0,0,1,1"
"201401YE80372,1,1,1,1,33,6,3,0,0,0,0,0,9,1"
"201401YE80372,1,2,2,2,34,6,3,0,0,1,0,0,9,-1"
"201401YE80373,1,1,3,1,10,2,3,9,5,0,0,2,0,1"
"201401YE80375,1,1,3,1,25,5,3,10,1,0,0,2,0,1"
"201401YE80377,1,1,1,2,24,5,3,0,0,0,0,0,1,1"
"201401YE80379,2,1,1,2,11,3,3,0,0,0,0,0,1,1"
"201401YE80380,2,1,1,2,38,7,3,0,0,0,0,0,9,1"
"201401YE80381,1,1,3,2,54,8,3,5,3,0,0,2,0,1"
"201401YE80382,1,1,3,2,26,6,3,9,9,0,0,2,0,-1"
"201401YE80382,1,2,3,2,2,1,3,9,9,0,0,2,0,-1"
"201401YE80384,4,1,1,1,31,6,3,0,0,0,0,0,20,1"
"201401YE80385,2,1,1,1,33,6,3,0,0,0,0,0,19,1"
"201401YE80386,1,1,2,2,62,9,3,0,0,0,4,0,11,1"
"201401YE80387,1,1,2,2,20,4,3,0,0,1,0,0,9,-1"
"201401YE80388,2,1,1,1,33,6,3,0,0,0,0,0,9,1"
"201401YE80389,2,1,1,2,55,8,3,0,0,0,0,0,9,1"
"201401YE80390,1,1,1,1,35,6,3,0,0,0,0,0,9,1"
"201401YE80392,1,1,1,1,43,7,3,0,0,0,0,0,1,-1"
"201401YE80393,2,1,1,2,23,5,3,0,0,0,0,0,9,1"
"201401YE80394,2,1,2,2,33,6,3,0,0,1,0,0,9,1"
"201401YE80394,2,2,2,2,-1,-1,3,0,0,2,0,0,9,1"
"201401YE80395,1,1,1,1,44,7,3,0,0,0,0,0,9,1"
"201401YE80395,2,2,1,2,28,6,3,0,0,0,0,0,9,1"
"201401YE80396,1,1,3,1,35,6,2,10,9,0,0,2,0,1"
"201401YE80397,1,1,1,2,-1,-1,3,0,0,0,0,0,9,-1"
"201401YE80398,2,1,1,1,55,8,2,0,0,0,0,0,1,1"
"201401YE80399,1,1,2,1,-1,-1,3,0,0,2,0,0,9,-1"
"201401YE80400,1,1,1,2,22,5,3,0,0,0,0,0,9,-1"
"201401YE80400,1,2,2,1,19,4,3,0,0,1,0,0,9,-1"
"201401YE80400,1,3,2,1,-1,-1,3,0,0,2,0,0,9,1"
"201401YE80400,1,4,2,1,19,4,3,0,0,2,0,0,9,-1"
"201401YE80402,1,1,1,1,22,5,3,0,0,0,0,0,9,1"
"201401YE80402,2,2,1,2,27,6,3,0,0,0,0,0,9,1"
"201401YE80403,1,1,1,2,31,6,3,0,0,0,0,0,9,1"
"201401YE80404,2,1,1,1,14,3,3,0,0,0,0,0,1,1"
"201401YE80405,1,2,1,2,45,7,3,0,0,0,0,0,9,1"
"201401YE80405,2,1,1,1,41,7,3,0,0,0,0,0,1,1"
"201401YE80406,2,1,1,1,33,6,3,0,0,0,0,0,9,1"
"201401YE80407,2,1,1,1,-1,-1,3,0,0,0,0,0,3,-1"
"201401YE80408,2,1,1,1,39,7,3,0,0,0,0,0,1,1"
"201401YE80410,1,1,3,2,21,5,3,4,2,0,0,2,0,1"
"201401YE80411,2,1,2,2,38,7,3,0,0,0,4,0,11,-1"
"201401YE80411,2,2,2,2,-1,-1,3,0,0,0,4,0,11,1"
"201401YE80412,2,1,1,1,12,3,3,0,0,0,0,0,1,-1"
"201401YE80413,1,1,1,2,22,5,3,0,0,0,0,0,9,1"
"201401YE80415,1,1,1,1,30,6,3,0,0,0,0,0,3,1"
"201401YE80416,1,1,2,1,29,6,3,0,0,0,4,0,11,1"
"201401YE80417,1,1,1,1,40,7,3,0,0,0,0,0,9,1"
"201401YE80418,1,1,3,1,49,8,3,4,1,0,0,2,0,1"
"201401YE80419,1,1,3,2,60,9,3,5,1,0,0,2,0,1"
"201401YE80420,1,1,3,2,4,1,3,10,2,0,0,2,0,1"
"201401YE80421,1,1,3,2,49,8,3,5,1,0,0,2,0,1"
"201401YE80422,1,1,3,1,13,3,3,4,1,0,0,2,0,-1"
"201401YE80423,1,1,2,1,49,8,3,0,0,0,4,0,11,1"
"201401YE80423,1,2,2,2,-1,-1,3,0,0,0,4,0,11,-1"
"201401YE80424,1,1,3,1,12,3,3,1,1,0,0,2,0,-1"
"201401YE80425,1,1,1,1,37,7,3,0,0,0,0,0,1,1"
"201401YE80426,2,1,1,1,34,6,3,0,0,0,0,0,5,1"
"201401YE80427,1,1,1,1,31,6,2,0,0,0,0,0,19,3"
"201401YE80428,1,1,1,1,35,6,3,0,0,0,0,0,9,1"
"201401YE80429,2,1,2,1,30,6,3,0,0,1,0,0,9,1"
"201401YE80430,1,1,2,2,37,7,3,0,0,1,0,0,9,1"
"201401YE80431,1,1,2,2,37,7,3,0,0,1,0,0,9,1"
"201401YE80432,1,1,1,2,44,7,3,0,0,0,0,0,9,1"
"201401YE80433,1,1,1,1,34,6,3,0,0,0,0,0,9,1"
"201401YE80434,1,1,3,2,56,9,3,5,1,0,0,2,0,-1"
"201401YE80436,1,1,1,1,39,7,3,0,0,0,0,0,9,-1"
"201401YE80438,1,1,3,2,46,8,3,5,1,0,0,2,0,1"
"201401YE80439,1,1,1,2,18,4,3,0,0,0,0,0,9,1"
"201401YE80440,1,1,1,1,54,8,3,0,0,0,0,0,9,1"
"201401YE80441,1,1,1,2,10,2,3,0,0,0,0,0,1,1"
"201401YE80442,2,1,1,2,21,5,3,0,0,0,0,0,9,-1"
"201401YE80442,2,2,2,1,22,5,3,0,0,1,0,0,9,1"
"201401YE80443,5,1,2,2,-1,-1,3,0,0,1,0,0,9,-1"
"201401YE80444,1,1,1,1,60,9,3,0,0,0,0,0,9,1"
"201401YE80444,2,2,1,1,26,6,3,0,0,0,0,0,9,1"
"201401YE80445,1,1,1,1,34,6,3,0,0,0,0,0,9,1"
"201401YE80446,1,1,1,2,34,6,3,0,0,0,0,0,9,-1"
"201401YE80448,2,1,1,1,39,7,3,0,0,0,0,0,9,1"
"201401YE80449,1,1,1,2,36,7,3,0,0,0,0,0,9,1"
"201401YE80449,1,2,2,2,43,7,3,0,0,1,0,0,9,1"
"201401YE80450,1,1,2,2,17,4,3,0,0,1,0,0,8,-1"
"201401YE80451,1,1,3,2,59,9,3,5,2,0,0,2,0,1"
"201401YE80453,2,1,1,1,48,8,3,0,0,0,0,0,1,1"
"201401YE80454,1,1,1,2,29,6,3,0,0,0,0,0,9,1"
"201401YE80454,1,2,2,2,23,5,3,0,0,1,0,0,9,1"
"201401YE80455,1,1,2,2,70,10,3,0,0,0,3,0,11,1"
"201401YE80456,1,1,1,1,49,8,3,0,0,0,0,0,1,1"
"201401YE80457,1,1,1,1,50,8,3,0,0,0,0,0,1,1"
"201401YE80458,1,1,2,2,36,7,3,0,0,0,3,0,11,1"
"201401YE80461,1,1,3,1,22,5,2,5,1,0,0,2,0,1"
"201401YE80462,2,1,1,2,28,6,3,0,0,0,0,0,1,1"
"201401YE80463,2,1,1,1,30,6,3,0,0,0,0,0,1,1"
"201401YE80464,2,1,1,2,29,6,3,0,0,0,0,0,9,1"
"201401YE80465,1,1,1,1,44,7,3,0,0,0,0,0,11,1"
"201401YE80467,2,1,1,1,14,3,3,0,0,0,0,0,1,-1"
"201401YE80468,1,1,1,2,42,7,3,0,0,0,0,0,9,1"
"201401YE80470,1,1,1,1,-1,-1,3,0,0,0,0,0,9,-1"
"201401YE80471,1,1,3,2,26,6,3,5,1,0,0,2,0,1"
"201401YE80472,1,1,2,2,4,1,3,0,0,0,4,0,11,1"
"201401YE80473,2,1,1,1,35,6,3,0,0,0,0,0,3,1"
"201401YE80474,1,1,3,2,-1,-1,3,5,3,0,0,2,0,1"
"201401YE80475,1,1,3,1,5,1,3,5,1,0,0,2,0,1"
"201401YE80479,1,1,3,1,11,3,3,5,1,0,0,2,0,1"
"201401YE80480,1,1,1,1,29,6,3,0,0,0,0,0,5,1"
"201401YE80481,1,1,2,1,20,4,3,0,0,1,0,0,9,1"
"201401YE80482,2,1,1,2,-1,-1,3,0,0,0,0,0,9,-1"
"201401YE80483,1,1,1,1,30,6,3,0,0,0,0,0,11,1"
"201401YE80484,2,1,1,2,29,6,2,0,0,0,0,0,1,1"
"201401YE80485,1,1,1,2,16,4,3,0,0,0,0,0,1,1"
"201401YE80486,1,1,3,1,5,1,3,5,2,0,0,2,0,1"
"201401YE80487,1,1,1,2,36,7,3,0,0,0,0,0,9,1"
"201401YE80488,1,1,1,1,31,6,3,0,0,0,0,0,3,1"
"201401YE80489,1,1,3,2,15,3,3,5,2,0,0,2,0,1"
"201401YE80490,1,1,3,1,13,3,3,1,2,0,0,2,0,1"
"201401YE80491,2,1,1,1,27,6,3,0,0,0,0,0,4,1"
"201401YE80492,1,1,1,2,38,7,3,0,0,0,0,0,9,1"
"201401YE80492,1,2,2,1,19,4,3,0,0,1,0,0,9,1"
"201401YE80493,1,1,2,2,39,7,3,0,0,0,4,0,11,1"
"201401YE80494,1,1,2,2,58,9,3,0,0,2,0,0,9,1"
"201401YE80495,2,1,1,1,17,4,3,0,0,0,0,0,4,1"
"201401YE80496,1,1,3,2,15,3,3,5,1,0,0,2,0,1"
"201401YE80497,1,1,3,1,-1,-1,3,5,1,0,0,2,0,-1"
"201401YE80498,1,1,1,2,28,6,3,0,0,0,0,0,9,1"
"201401YE80499,1,1,2,2,-1,-1,3,0,0,0,4,0,11,-1"
"201401YE80500,1,1,1,1,77,11,3,0,0,0,0,0,9,1"
"201401YE80500,1,3,2,2,74,10,3,0,0,1,0,0,9,1"
"201401YE80500,2,2,1,2,41,7,3,0,0,0,0,0,9,1"
"201401YE80501,1,1,3,1,19,4,2,4,9,0,0,2,0,1"
"201401YE80502,1,1,1,1,33,6,3,0,0,0,0,0,3,1"
"201401YE80503,1,1,1,1,42,7,3,0,0,0,0,0,1,1"
"201401YE80504,1,1,1,1,35,6,3,0,0,0,0,0,19,1"
"201401YE80504,2,2,1,1,39,7,3,0,0,0,0,0,9,1"
"201401YE80504,2,3,2,2,39,7,3,0,0,1,0,0,9,1"
