"Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type"
"201322D300784,1,1,1,1,6,3,0,0,0,0,0,1,1"
"201322D300798,2,1,1,1,9,3,0,0,0,0,0,1,1"
"201322D300813,2,1,1,2,7,3,0,0,0,0,0,9,-1"
"201322D300815,1,1,1,1,7,3,0,0,0,0,0,1,1"
"201322D300818,2,1,1,2,7,3,0,0,0,0,0,9,3"
"201322D300818,2,2,2,2,1,3,0,0,2,0,0,9,3"
"201322D300829,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201322D300854,1,1,2,1,1,3,0,0,2,0,0,9,2"
"201322D300892,2,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D300909,2,1,1,2,6,3,0,0,0,0,0,9,1"
"201322D300912,2,1,2,2,6,3,0,0,1,0,0,9,-1"
"201322D300930,2,1,1,2,5,3,0,0,0,0,0,9,3"
"201322D300967,1,1,1,1,5,3,0,0,0,0,0,9,3"
"201322D300973,2,1,1,1,10,3,0,0,0,0,0,1,2"
"201322D301019,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201322D301035,2,1,1,2,5,3,0,0,0,0,0,9,1"
"201322D301053,1,1,1,2,11,3,0,0,0,0,0,9,-1"
"201322D301059,1,1,3,1,4,2,5,9,0,0,0,0,-1"
"201322D301059,1,2,2,2,4,3,0,0,1,0,0,9,-1"
"201322D301059,1,3,1,1,5,3,0,0,0,0,0,9,-1"
"201322D301070,1,1,2,2,6,3,0,0,1,0,0,9,1"
"201322D301070,1,2,2,1,8,3,0,0,2,0,0,9,3"
"201322D301081,1,1,1,1,4,2,0,0,0,0,0,19,1"
"201322D301098,2,1,1,1,9,3,0,0,0,0,0,9,1"
"201322D301104,1,1,1,1,6,3,0,0,0,0,0,19,1"
"201322D301106,2,1,1,1,6,3,0,0,0,0,0,3,1"
"201322D301112,2,1,1,1,7,3,0,0,0,0,0,20,1"
"201322D301112,2,2,2,1,4,3,0,0,1,0,0,20,1"
"201322D301113,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201322D301115,1,1,1,2,10,3,0,0,0,0,0,9,1"
"201322D301115,2,2,1,1,5,3,0,0,0,0,0,9,1"
"201322D301116,1,1,1,1,5,3,0,0,0,0,0,9,-1"
"201322D301129,1,1,1,1,8,2,0,0,0,0,0,5,1"
"201322D301154,1,1,1,1,5,3,0,0,0,0,0,1,1"
"201322D301170,1,1,2,2,8,3,0,0,1,0,0,9,1"
"201322D301170,1,3,1,1,8,3,0,0,0,0,0,9,1"
"201322D301170,2,2,1,2,6,3,0,0,0,0,0,9,1"
"201322D301180,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201322D301190,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201322D301193,2,1,1,2,6,3,0,0,0,0,0,9,1"
"201322D301196,1,1,1,1,7,3,0,0,0,0,0,1,1"
"201322D301196,2,2,1,1,7,3,0,0,0,0,0,1,1"
"201322D301216,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D301219,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201322D301231,2,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D301245,1,1,1,1,4,3,0,0,0,0,0,9,3"
"201322D301248,1,2,2,1,4,3,0,0,2,0,0,8,1"
"201322D301248,2,1,1,1,6,3,0,0,0,0,0,9,-1"
"201322D301263,1,1,1,2,4,3,0,0,0,0,0,9,1"
"201322D301263,2,2,1,2,8,3,0,0,0,0,0,9,1"
"201322D301267,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201322D301267,2,2,1,1,8,3,0,0,0,0,0,5,1"
"201322D301276,1,1,2,2,7,3,0,0,2,0,0,9,1"
"201322D301287,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201322D301308,1,1,3,1,7,2,5,1,0,0,0,0,1"
"201322D301320,1,1,1,1,11,3,0,0,0,0,0,9,1"
"201322D301320,1,3,2,2,11,2,0,0,1,0,0,9,1"
"201322D301320,2,2,1,2,6,3,0,0,0,0,0,9,1"
"201322D301320,2,4,2,1,6,3,0,0,1,0,0,9,1"
"201322D301324,1,1,1,2,4,3,0,0,0,0,0,9,2"
"201322D301324,1,2,2,1,4,3,0,0,2,0,0,9,2"
"201322D301324,1,3,2,1,4,3,0,0,2,0,0,9,-1"
"201322D301326,2,1,1,1,10,3,0,0,0,0,0,9,2"
"201322D301344,1,1,1,1,10,2,0,0,0,0,0,9,-1"
"201322D301344,1,2,2,2,10,3,0,0,1,0,0,9,-1"
"201322D301358,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201322D301360,1,1,3,2,3,2,5,1,0,0,0,0,1"
"201322D301372,3,1,1,2,10,3,0,0,0,0,0,9,1"
"201322D301379,2,1,1,1,4,2,0,0,0,0,0,3,1"
"201322D301399,1,1,1,1,4,3,0,0,0,0,0,9,1"
"201322D301399,2,2,1,1,6,2,0,0,0,0,0,9,1"
"201322D301399,2,3,2,1,3,2,0,0,1,0,0,9,3"
"201322D301412,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201322D301412,2,2,1,1,5,3,0,0,0,0,0,9,1"
"201322D301412,3,3,1,1,6,3,0,0,0,0,0,9,1"
"201322D301418,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201322D301432,1,1,3,1,4,3,5,3,0,0,0,0,1"
"201322D301433,2,1,1,1,10,3,0,0,0,0,0,9,-1"
"201322D301436,1,1,1,1,4,3,0,0,0,0,0,2,1"
"201322D301437,2,1,1,2,6,3,0,0,0,0,0,9,-1"
"201322D301448,2,1,1,1,8,2,0,0,0,0,0,5,1"
"201322D301451,1,1,1,1,5,3,0,0,0,0,0,3,-1"
"201322D301454,2,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D301455,1,1,1,1,9,3,0,0,0,0,0,9,1"
"201322D301457,1,1,3,1,5,2,9,9,0,0,0,0,1"
"201322D301474,1,1,1,1,4,3,0,0,0,0,0,1,-1"
"201322D301490,1,1,1,1,10,3,0,0,0,0,0,1,1"
"201322D301497,1,1,3,1,11,2,5,3,0,0,0,0,1"
"201322D301502,1,1,1,1,4,3,0,0,0,0,0,1,1"
"201322D301507,1,1,1,2,7,3,0,0,0,0,0,19,1"
"201322D301510,2,1,1,1,8,3,0,0,0,0,0,1,1"
"201322D301516,1,1,1,2,4,3,0,0,0,0,0,9,1"
"201322D301516,2,2,1,2,7,3,0,0,0,0,0,9,1"
"201322D301517,1,1,1,1,8,2,0,0,0,0,0,9,3"
"201322D301522,1,1,3,1,5,3,10,9,0,0,0,0,1"
"201322D301567,2,1,1,1,5,1,0,0,0,0,0,1,1"
"201322D301595,1,1,1,1,4,3,0,0,0,0,0,9,3"
"201322D301606,1,1,1,2,8,2,0,0,0,0,0,2,-1"
"201322D301618,1,1,1,1,6,2,0,0,0,0,0,4,1"
"201322D301622,1,1,2,1,5,3,0,0,1,0,0,9,1"
"201322D301636,1,1,2,2,10,3,0,0,1,0,0,9,1"
"201322D301636,1,2,1,1,10,3,0,0,0,0,0,9,1"
"201322D301637,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201322D301641,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201322D301654,1,1,3,1,9,3,6,9,0,0,0,0,1"
"201322D301663,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201322D301663,1,2,2,1,3,3,0,0,2,0,0,9,1"
"201322D301668,1,1,1,2,5,2,0,0,0,0,0,9,1"
"201322D301686,2,1,2,2,7,3,0,0,2,0,0,9,1"
"201322D301694,1,1,1,1,11,3,0,0,0,0,0,9,1"
"201322D301694,1,3,2,2,11,3,0,0,1,0,0,9,1"
"201322D301694,2,4,2,2,9,3,0,0,0,0,0,19,1"
"201322D301694,3,2,1,1,7,3,0,0,0,0,0,9,1"
"201322D301696,1,1,1,2,4,3,0,0,0,0,0,9,1"
"201322D301696,2,2,1,2,9,3,0,0,0,0,0,9,1"
"201322D301702,1,1,1,1,8,3,0,0,0,0,0,3,1"
"201322D301706,1,1,1,2,4,3,0,0,0,0,0,9,1"
"201322D301707,3,1,1,2,6,3,0,0,0,0,0,9,1"
"201322D301710,1,1,1,1,7,2,0,0,0,0,0,5,1"
"201322D301713,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201322D301715,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201322D301715,2,2,1,1,7,3,0,0,0,0,0,19,1"
"201322D301750,2,1,1,2,5,3,0,0,0,0,0,9,1"
"201322D301757,2,1,1,1,4,3,0,0,0,0,0,3,1"
"201322D301763,1,1,1,1,9,3,0,0,0,0,0,9,1"
"201322D301763,2,2,1,1,5,2,0,0,0,0,0,5,1"
"201322D301788,2,1,1,1,6,3,0,0,0,0,0,9,-1"
"201322D301788,2,4,2,1,6,3,0,0,1,0,0,9,-1"
"201322D301788,3,3,1,2,7,3,0,0,0,0,0,9,1"
"201322D301788,3,5,2,1,3,3,0,0,1,0,0,9,1"
"201322D301788,4,2,1,1,7,3,0,0,0,0,0,9,1"
"201322D301800,1,1,1,1,4,2,0,0,0,0,0,5,1"
"201322D301808,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D301808,2,2,1,1,4,3,0,0,0,0,0,9,1"
"201322D301814,1,2,2,2,6,3,0,0,1,0,0,19,1"
"201322D301814,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201322D301818,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201322D301821,2,1,1,1,8,3,0,0,0,0,0,1,3"
"201322D301823,1,1,1,1,7,3,0,0,0,0,0,9,2"
"201322D301823,1,3,2,2,6,3,0,0,1,0,0,9,2"
"201322D301823,2,2,1,1,6,3,0,0,0,0,0,9,2"
"201322D301835,1,1,1,1,6,3,0,0,0,0,0,19,1"
"201322D301844,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201322D301844,1,2,2,2,2,3,0,0,2,0,0,9,1"
"201322D301847,1,1,1,1,11,3,0,0,0,0,0,9,1"
"201322D301850,2,1,1,2,11,3,0,0,0,0,0,9,1"
"201322D301855,2,1,1,2,9,3,0,0,0,0,0,9,3"
"201322D301858,1,1,1,1,5,3,0,0,0,0,0,9,3"
"201322D301858,2,2,1,2,7,3,0,0,0,0,0,9,1"
"201322D301860,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201322D301860,2,2,1,1,6,3,0,0,0,0,0,9,1"
"201322D301866,2,1,1,1,8,3,0,0,0,0,0,5,1"
"201322D301866,2,2,2,1,7,3,0,0,2,0,0,5,1"
"201322D301881,1,1,1,1,7,3,0,0,0,0,0,19,1"
"201322D301887,1,1,1,1,9,3,0,0,0,0,0,9,1"
"201322D301888,1,1,1,1,8,3,0,0,0,0,0,3,1"
"201322D301914,1,1,3,1,3,2,9,9,0,0,0,0,1"
"201322D301919,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D301919,2,2,1,2,8,3,0,0,0,0,0,9,1"
"201322D301930,2,1,1,1,4,2,0,0,0,0,0,3,3"
"201322D301936,3,1,1,1,8,3,0,0,0,0,0,9,1"
"201322D301940,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201322D301950,1,1,3,1,2,3,5,2,0,0,0,0,1"
"201322D301953,2,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D301960,1,1,1,1,4,3,0,0,0,0,0,2,3"
"201322D301961,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201322D301962,1,1,1,1,8,1,0,0,0,0,0,5,1"
"201322D301971,1,1,1,2,11,3,0,0,0,0,0,9,3"
"201322D301972,1,1,1,2,11,3,0,0,0,0,0,9,3"
"201322D301972,2,2,1,1,8,3,0,0,0,0,0,9,1"
"201322D301973,2,1,1,1,5,2,0,0,0,0,0,3,1"
"201322D302002,2,1,1,1,7,2,0,0,0,0,0,1,3"
"201322D302004,2,1,1,1,3,2,0,0,0,0,0,1,1"
"201322D302011,2,1,1,1,10,3,0,0,0,0,0,1,3"
"201322D302013,2,1,1,1,6,3,0,0,0,0,0,5,1"
"201322D302013,2,2,2,1,6,3,0,0,2,0,0,5,1"
"201322D302015,2,1,1,1,4,3,0,0,0,0,0,1,1"
"201322D302016,1,1,2,2,4,3,0,0,1,0,0,9,1"
"201322D302024,1,2,2,1,4,3,0,0,1,0,0,9,2"
"201322D302024,2,1,1,2,4,3,0,0,0,0,0,9,1"
"201322D302026,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201322D302027,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201322D302033,2,1,1,1,10,3,0,0,0,0,0,90,3"
"201322D302045,2,1,1,2,6,3,0,0,0,0,0,9,1"
"201322D302085,1,2,2,2,5,2,0,0,1,0,0,19,1"
"201322D302085,2,1,1,2,5,3,0,0,0,0,0,9,1"
"201322D302092,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D302093,2,1,1,1,5,3,0,0,0,0,0,9,1"
"201322D302096,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D302096,1,2,3,1,7,2,9,9,0,0,0,0,1"
"201322D302097,2,1,1,1,4,3,0,0,0,0,0,2,1"
"201322D302098,1,1,1,1,7,3,0,0,0,0,0,9,3"
"201322D302101,1,1,2,1,1,2,0,0,2,0,0,9,1"
"201322D302103,2,1,1,1,5,3,0,0,0,0,0,9,1"
"201322D302103,2,2,2,1,5,3,0,0,1,0,0,9,-1"
"201322D302103,2,3,2,1,5,3,0,0,2,0,0,9,-1"
"201322D302103,2,4,2,1,4,3,0,0,2,0,0,9,-1"
"201322D302103,2,5,2,1,1,3,0,0,2,0,0,9,-1"
"201322D302125,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D302131,2,1,1,1,7,2,0,0,0,0,0,1,2"
"201322D302145,2,1,2,2,1,3,0,0,1,0,0,9,1"
"201322D302145,3,2,1,2,6,3,0,0,0,0,0,9,1"
"201322D302145,3,3,2,2,3,3,0,0,2,0,0,9,1"
"201322D302145,3,4,2,2,4,3,0,0,1,0,0,9,1"
"201322D302176,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201322D302181,3,1,1,1,9,2,0,0,0,0,0,19,-1"
"201322D302196,1,1,1,1,7,3,0,0,0,0,0,1,1"
"201322D302198,1,1,1,1,8,3,0,0,0,0,0,19,3"
"201322D302198,2,2,1,1,11,2,0,0,0,0,0,9,2"
"201322D302198,2,3,2,2,11,2,0,0,1,0,0,9,2"
"201322D302215,2,1,1,1,11,3,0,0,0,0,0,9,-1"
"201322D302215,2,2,2,2,10,3,0,0,1,0,0,9,-1"
"201322D302222,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201322D302228,2,1,1,1,4,3,0,0,0,0,0,1,1"
"201322D302236,1,1,3,1,10,3,5,2,0,0,0,0,1"
"201322D302240,2,1,2,2,9,3,0,0,1,0,0,9,1"
"201322D302247,1,1,1,1,8,3,0,0,0,0,0,19,1"
"201322D302247,2,2,1,1,8,3,0,0,0,0,0,9,3"
"201322D302249,1,1,1,1,5,3,0,0,0,0,0,4,2"
"201322D302257,2,1,1,2,7,3,0,0,0,0,0,9,2"
"201322D302260,2,1,1,1,8,3,0,0,0,0,0,19,1"
"201322D302264,1,1,3,2,11,3,5,1,0,0,0,0,-1"
"201322D302270,1,1,2,2,2,3,0,0,2,0,0,9,1"
"201322D302272,1,1,1,1,4,3,0,0,0,0,0,3,1"
"201322D302274,1,1,1,1,3,3,0,0,0,0,0,1,1"
"201322D302281,1,1,2,2,2,3,0,0,0,0,0,5,1"
"201322D302282,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201322D302282,2,2,1,1,7,3,0,0,0,0,0,5,1"
"201322D302290,1,1,1,1,7,3,0,0,0,0,0,5,1"
"201322D302294,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201322D302301,1,1,2,2,5,3,0,0,0,0,0,19,1"
"201322D302305,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201322D302312,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D302312,1,4,2,2,7,3,0,0,1,0,0,9,1"
"201322D302312,2,2,1,2,7,3,0,0,0,0,0,9,1"
"201322D302312,3,3,1,2,6,3,0,0,0,0,0,9,1"
"201322D302314,1,1,1,1,5,3,0,0,0,0,0,3,3"
"201322D302315,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201322D302345,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D302349,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201322D302349,2,2,2,2,4,3,0,0,1,0,0,9,1"
"201322D302349,2,3,1,1,8,3,0,0,0,0,0,9,1"
"201322D302364,1,1,1,2,10,1,0,0,0,0,0,9,3"
"201322D302364,2,2,1,1,8,2,0,0,0,0,0,9,1"
"201322D302364,2,3,2,1,6,2,0,0,2,0,0,9,1"
"201322D302364,2,4,2,1,7,3,0,0,2,0,0,9,1"
"201322D302364,2,5,2,1,8,2,0,0,2,0,0,9,1"
"201322D302365,1,1,1,1,8,2,0,0,0,0,0,5,1"
"201322D302372,1,1,1,2,7,2,0,0,0,0,0,16,1"
"201322D302383,2,1,1,1,7,3,0,0,0,0,0,19,1"
"201322D302386,2,1,1,2,6,3,0,0,0,0,0,9,1"
"201322D302387,2,1,1,2,4,3,0,0,0,0,0,9,1"
"201322D302388,1,1,1,1,8,3,0,0,0,0,0,19,3"
"201322D302391,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201322D302391,2,2,1,1,8,3,0,0,0,0,0,19,1"
"201322D302391,3,3,1,1,6,3,0,0,0,0,0,9,-1"
"201322D302391,3,4,2,1,5,3,0,0,1,0,0,9,2"
"201322D302394,1,1,1,1,9,3,0,0,0,0,0,9,1"
"201322D302404,2,1,3,1,7,3,9,9,0,0,0,0,1"
"201322D302405,1,1,2,2,9,3,0,0,1,0,0,9,3"
"201322D302418,2,1,1,1,10,3,0,0,0,0,0,5,2"
"201322D302433,1,1,1,1,9,3,0,0,0,0,0,9,1"
"201322D302433,2,2,1,1,8,3,0,0,0,0,0,19,-1"
"201322D302434,2,1,3,1,7,3,9,9,0,0,0,0,1"
"201322D302444,1,1,1,1,5,3,0,0,0,0,0,3,-1"
"201322D302456,1,1,3,2,9,3,5,1,0,0,0,0,1"
"201322D302468,1,1,2,1,7,2,0,0,1,0,0,19,1"
"201322D302469,1,1,1,1,10,3,0,0,0,0,0,19,1"
"201322D302469,1,2,2,2,10,3,0,0,0,0,0,19,1"
"201322D302473,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201322D302473,2,2,1,1,6,3,0,0,0,0,0,8,1"
"201322D302473,3,3,2,2,8,2,0,0,0,0,0,19,1"
"201322D302475,1,1,1,2,7,3,0,0,0,0,0,9,3"
"201322D302475,3,2,1,1,9,3,0,0,0,0,0,19,1"
"201322D302494,2,1,1,1,7,3,0,0,0,0,0,5,3"
"201322D302510,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201322D302510,1,2,2,2,5,3,0,0,2,0,0,9,-1"
"201322D302531,1,1,3,1,2,3,5,3,0,0,0,0,-1"
"201322D302532,1,1,1,2,8,3,0,0,0,0,0,9,3"
"201322D302532,2,2,2,2,8,3,0,0,2,0,0,9,1"
"201322D302532,3,3,2,1,8,3,0,0,1,0,0,9,-1"
"201322D302539,1,1,1,1,6,3,0,0,0,0,0,5,-1"
"201322D302539,1,2,2,1,7,3,0,0,0,0,0,5,1"
"201322D302549,2,1,1,1,7,3,0,0,0,0,0,5,1"
"201322D302549,2,2,2,2,8,3,0,0,0,0,0,5,1"
"201322D302557,1,1,1,1,8,2,0,0,0,0,0,4,2"
"201322D302557,1,2,2,2,2,3,0,0,2,0,0,4,1"
"201322D302564,2,1,1,1,8,3,0,0,0,0,0,1,1"
"201322D302568,1,1,3,1,8,3,6,9,0,0,0,0,1"
"201322D302580,1,1,1,1,4,2,0,0,0,0,0,1,1"
"201322D302583,1,1,1,1,7,3,0,0,0,0,0,1,3"
"201322D302586,1,1,1,1,9,3,0,0,0,0,0,1,2"
"201322D302606,1,1,1,1,5,3,0,0,0,0,0,5,1"
"201322D302612,1,1,1,2,10,2,0,0,0,0,0,9,2"
"201322D302612,2,2,1,2,5,3,0,0,0,0,0,9,3"
"201322D302619,1,1,1,1,6,2,0,0,0,0,0,3,1"
"201322D302628,2,1,1,2,11,2,0,0,0,0,0,9,1"
"201322D302658,1,1,1,1,8,2,0,0,0,0,0,19,2"
"201322D302658,2,2,1,1,8,1,0,0,0,0,0,5,1"
"201322D302672,2,1,1,2,4,3,0,0,0,0,0,9,1"
"201322D302675,2,1,1,2,6,3,0,0,0,0,0,9,1"
"201322D302675,3,2,2,2,6,3,0,0,1,0,0,9,1"
"201322D302679,1,1,1,1,5,3,0,0,0,0,0,8,1"
"201322D302680,2,1,1,1,7,3,0,0,0,0,0,19,1"
"201322D302698,2,1,1,1,7,3,0,0,0,0,0,1,-1"
"201322D302708,1,1,2,1,8,3,0,0,1,0,0,9,3"
"201322D302716,1,1,3,1,10,3,9,9,0,0,0,0,1"
"201322D302717,1,1,1,2,8,3,0,0,0,0,0,9,2"
"201322D302734,1,1,3,2,4,3,1,3,0,0,0,0,-1"
"201322D302757,1,1,2,2,11,3,0,0,1,0,0,9,-1"
"201322D302759,2,1,1,1,5,3,0,0,0,0,0,9,1"
"201322D302762,2,1,1,1,6,3,0,0,0,0,0,5,1"
"201322D302765,1,1,1,1,8,2,0,0,0,0,0,1,1"
"201322D302767,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D302769,2,1,1,1,4,2,0,0,0,0,0,3,3"
"201322D302776,1,1,1,2,6,3,0,0,0,0,0,3,1"
"201322D302807,1,1,1,1,7,2,0,0,0,0,0,3,1"
"201322D302807,1,2,2,2,7,3,0,0,2,0,0,3,1"
"201322D302814,1,1,1,1,8,3,0,0,0,0,0,9,3"
"201322D302814,1,2,2,1,1,3,0,0,1,0,0,9,3"
"201322D302822,1,1,1,1,5,2,0,0,0,0,0,5,1"
"201322D302830,2,1,1,2,6,3,0,0,0,0,0,1,-1"
"201322D302831,2,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D302831,2,2,2,2,4,3,0,0,1,0,0,9,1"
"201322D302852,1,1,1,2,6,3,0,0,0,0,0,9,-1"
"201322D302854,1,1,2,1,5,3,0,0,1,0,0,9,1"
"201322D302858,2,1,1,1,2,3,0,0,0,0,0,1,3"
"201322D302867,1,1,1,1,10,3,0,0,0,0,0,5,-1"
"201322D302873,2,1,1,1,8,3,0,0,0,0,0,1,3"
"201322D302881,1,1,3,1,2,2,5,1,0,0,0,0,1"
"201322D302885,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201322D302885,1,2,2,1,4,3,0,0,1,0,0,9,1"
"201322D302886,2,1,1,1,8,3,0,0,0,0,0,9,2"
"201322D302892,1,1,1,1,5,3,0,0,0,0,0,3,1"
"201322D302906,2,1,1,1,2,3,0,0,0,0,0,1,1"
"201322D302921,3,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D302921,3,2,2,2,4,3,0,0,1,0,0,9,1"
"201322D302924,2,1,1,1,8,3,0,0,0,0,0,9,-1"
"201322D302944,1,1,1,1,8,3,0,0,0,0,0,8,1"
"201322D302944,2,2,1,1,5,3,0,0,0,0,0,9,1"
"201322D302946,1,1,1,1,6,3,0,0,0,0,0,3,2"
"201322D302951,1,1,1,1,7,3,0,0,0,0,0,9,3"
"201322D302951,2,2,1,1,9,3,0,0,0,0,0,9,1"
"201322D302960,1,1,1,2,10,2,0,0,0,0,0,19,3"
"201322D302960,2,2,1,2,5,3,0,0,0,0,0,9,1"
"201322D302961,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201322D302966,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201322D302984,1,1,3,2,3,3,5,1,0,0,0,0,1"
"201322D302986,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201322D303021,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201322D303021,1,2,2,1,6,3,0,0,2,0,0,9,1"
"201322D303021,1,3,2,1,6,3,0,0,2,0,0,9,1"
"201322D303021,1,4,2,1,6,3,0,0,1,0,0,9,1"
"201322D303024,1,1,3,1,4,2,6,9,0,0,0,0,-1"
"201322D303067,2,1,1,1,5,3,0,0,0,0,0,1,1"
"201322D303070,1,1,2,1,4,3,0,0,2,0,0,9,1"
"201322D303070,1,2,2,1,6,3,0,0,1,0,0,9,1"
"201322D303070,1,3,2,1,6,3,0,0,2,0,0,9,1"
"201322D303072,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201322D303072,2,2,2,2,3,2,0,0,2,0,0,9,1"
"201322D303073,2,1,1,2,4,3,0,0,0,0,0,9,1"
"201322D303074,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201322D303086,1,1,1,1,3,2,0,0,0,0,0,1,1"
"201322D303101,2,1,1,1,10,3,0,0,0,0,0,9,1"
"201322D303106,1,1,1,1,4,3,0,0,0,0,0,2,1"
"201322D303110,2,1,1,1,8,2,0,0,0,0,0,9,1"
"201322D303115,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201322D303127,2,1,1,2,7,3,0,0,0,0,0,5,1"
"201322D303133,1,1,3,1,7,3,5,2,0,0,0,0,1"
"201322D303135,1,1,1,1,5,3,0,0,0,0,0,1,1"
"201322D303143,5,1,1,1,5,3,0,0,0,0,0,19,1"
"201322D303143,7,2,2,2,8,3,0,0,1,0,0,9,1"
"201322D303149,1,1,1,1,11,3,0,0,0,0,0,9,1"
"201322D303149,1,2,2,2,11,2,0,0,1,0,0,9,1"
"201322D303150,1,1,1,1,4,2,0,0,0,0,0,4,1"
"201322D303151,1,1,1,2,5,3,0,0,0,0,0,9,3"
"201322D303153,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201322D303154,2,1,1,1,5,3,0,0,0,0,0,19,2"
"201322D303160,2,1,1,1,8,3,0,0,0,0,0,1,1"
"201322D303180,1,1,2,2,5,3,0,0,2,0,0,9,1"
"201322D303180,1,2,2,1,8,3,0,0,2,0,0,9,1"
"201322D303180,1,3,2,2,10,3,0,0,2,0,0,9,1"
"201322D303192,1,1,1,1,6,2,0,0,0,0,0,9,1"
"201322D303206,2,1,1,1,8,3,0,0,0,0,0,5,1"
"201322D303213,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201322D303213,2,2,2,2,4,3,0,0,1,0,0,9,1"
"201322D303214,2,1,1,1,11,3,0,0,0,0,0,9,2"
"201322D303216,1,1,1,2,7,2,0,0,0,0,0,3,1"
"201322D303217,2,1,2,2,10,3,0,0,1,0,0,9,1"
"201322D303223,2,1,1,2,8,3,0,0,0,0,0,9,-1"
"201322D303236,1,1,1,1,7,3,0,0,0,0,0,9,3"
"201322D303257,1,1,1,2,4,1,0,0,0,0,0,9,2"
"201322D303257,1,3,2,2,5,2,0,0,1,0,0,9,2"
"201322D303257,2,2,1,2,5,3,0,0,0,0,0,9,1"
"201322D303299,1,1,1,2,11,3,0,0,0,0,0,9,1"
"201322D303322,1,1,1,1,4,3,0,0,0,0,0,3,1"
"201322D303327,1,1,3,2,10,3,6,9,0,0,0,0,-1"
"201322D303328,1,1,1,1,9,3,0,0,0,0,0,9,-1"
"201322D303341,1,1,1,1,5,3,0,0,0,0,0,3,1"
"201322D303349,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201322D303376,1,1,3,1,7,3,9,9,0,0,0,0,1"
"201322D303405,1,1,1,1,6,3,0,0,0,0,0,9,-1"
"201322D303414,1,1,1,1,6,2,0,0,0,0,0,90,1"
"201322D303418,2,1,1,2,5,3,0,0,0,0,0,9,3"
"201322D303424,1,1,3,1,7,3,9,9,0,0,0,0,1"
