AADFYear,CP,Road,RCat,S Ref Latitude,S Ref Longitude,bicycle_aadf,motorbike_aadf,car_aadf,bus_aadf,light_goods_vehicle_aadf,heavy_goods_vehicle_aadf
2014,17231,A5058,PA,53.44169055,-2.949910801,67,133,18490,343,2834,855
2014,17232,A562,PA,53.39379036,-2.981927554,60,99,16115,72,2530,458
2014,17233,A562,PA,53.35424911,-2.864430428,103,66,13863,162,1533,381
2014,17234,A565,PA,53.5370719,-3.045596632,76,111,27313,252,3429,615
2014,17236,A567,PA,53.45214494,-2.99080288,112,60,8493,810,1945,157
2014,17238,A570,TA,53.5840399,-2.907783832,19,136,12122,197,1803,686
2014,17242,A573,PA,53.45924272,-2.5998312009999998,6,61,4619,54,797,139
2014,17243,A574,PA,53.44252505,-2.523116328,81,79,10280,69,1349,500
2014,17244,A575,PA,53.51431873,-2.39369134,60,109,12270,146,2500,414
2014,17245,A576,PA,53.49637955,-2.277968453,206,68,14450,318,3076,619
2014,17247,A577,PA,53.52376486,-2.493195555,62,35,1590,274,233,36
2014,17248,A578,PA,53.49722121,-2.529065654,117,177,17029,254,2271,332
2014,17249,A579,PA,53.52709149,-2.484183283,85,70,9088,242,1330,349
2014,17250,A580,PA,53.44813571,-2.9304800980000003,64,28,8058,293,1658,213
2014,17251,A580,PA,53.467508900000006,-2.799846165,74,187,20259,35,4549,1580
2014,17253,A572,PA,53.5041206,-2.426629815,33,55,6980,100,1234,447
2014,17254,A580,PA,53.50296689,-2.318069125,162,323,30227,206,4207,929
2014,17256,A583,PA,53.76176579,-2.7902601000000002,129,402,24698,225,3048,592
2014,17257,A584,PA,53.80664432,-3.0553319119999998,161,133,12383,233,2158,228
2014,17259,A586,PA,53.85274934,-2.9135904630000002,19,97,8120,76,1380,374
2014,17260,A588,PA,53.91835208,-2.915022492,14,49,3770,24,896,171
2014,17261,A589,PA,54.06809147,-2.841297887,62,72,7533,48,1423,264
2014,17265,A5095,PA,54.42129306,-2.963027548,21,29,4487,92,856,124
2014,17266,A65,PA,54.23571987,-2.714907909,7,39,9514,48,1743,924
2014,17269,A5086,PA,54.66629659,-3.372098851,50,30,6260,70,852,74
2014,17272,A595,PA,54.28341983,-3.230308151,4,64,5417,43,1501,407
2014,17273,A596,PA,54.61054063,-3.525064591,6,58,6826,31,861,252
2014,17274,A598,PA,51.57809352,-0.197473696,365,521,14758,835,2009,396
2014,17275,A600,PA,52.12133379,-0.45317340100000003,330,74,10119,188,2193,287
2014,17277,A119,PA,51.81878791,-0.09928940300000001,10,48,5199,44,1098,179
2014,17278,A602,PA,51.93640957,-0.255884111,15,197,27298,167,3855,928
2014,17279,A603,PA,52.1746045,0.04591853,10,71,6664,40,1283,172
2014,17281,A1124,PA,51.93109275,0.6661508079999999,4,82,6805,72,1489,455
2014,17285,A14,TA,52.37978241,-0.649683255,0,162,26284,73,5055,6549
2014,17286,A605,PA,52.560852399999995,-0.265845402,361,96,11527,242,2070,272
2014,17289,A606,PA,52.71325841,-0.8172149329999999,0,94,5940,25,1487,669
2014,17293,A608,PA,53.04521302,-1.300842657,18,91,5484,69,1151,185
2014,17295,A609,PA,52.95522819,-1.285473898,119,118,12208,299,3100,807
2014,17296,A610,PA,52.99636738,-1.265425922,4,214,24158,59,4853,1689
2014,17297,A610,PA,52.96625149,-1.18255712,284,191,24254,656,3330,507
2014,17300,A614,PA,53.70522528,-0.900928335,50,94,13778,187,2743,1403
2014,17301,A614,PA,53.53727797,-0.9777096679999999,7,47,4514,27,1081,505
2014,17302,A614,PA,53.12087542,-1.061580758,4,153,14246,106,3198,1123
2014,17303,A6514,PA,52.98502354,-1.167307247,340,226,25040,91,4080,568
2014,17304,A52,TA,52.93652834,-1.174189774,253,599,62066,427,10807,2806
2014,17305,A615,PA,53.09211201,-1.396546641,53,142,9615,51,1454,242
2014,17309,A616,PA,53.23571342,-1.102521424,13,85,2833,17,667,404
2014,17311,A6191,PA,53.15248272,-1.2050446129999999,61,90,14455,183,2923,420
2014,17313,A618,PA,53.31485421,-1.295545248,13,31,3168,29,569,114
2014,17315,A619,PA,53.28870972,-1.257692721,29,154,11525,67,1954,977
2014,17316,A620,PA,53.38303579,-0.822341578,13,102,5043,44,1268,524
2014,17318,A621,PA,53.2732358,-1.579748035,48,165,4696,31,633,187
2014,17319,A623,PA,53.27146668,-1.6468366730000001,9,57,6593,106,1449,569
2014,17321,A626,PA,53.42467449,-2.169858209,184,99,13157,165,2736,373
2014,17322,A664,PA,53.60174895,-2.167697719,86,201,30672,141,4548,1108
2014,17323,A627,PA,53.49665931,-2.102343592,105,65,11325,340,2749,412
2014,17324,A627,PA,53.38879889,-2.100550395,42,49,10769,38,2309,878
2014,17325,A628,TA,53.49653052,-1.796463827,3,77,6616,32,2567,1252
2014,17329,A629,PA,53.47433642,-1.5193536019999998,27,87,4219,14,846,202
2014,17331,A630,PA,53.49396228,-1.190233287,31,66,12002,386,2476,994
2014,17332,A631,PA,53.41267422,-1.3981889159999998,53,28,10766,97,1823,631
2014,17333,A631,PA,53.42247951,-1.173834978,4,56,4373,19,1202,580
2014,17335,A631,PA,53.38602002,-0.197199875,4,163,3020,30,729,168
2014,17337,A632,PA,53.23453605,-1.4021872819999999,23,124,12943,433,1483,193
2014,17339,A633,PA,53.45131181,-1.344337305,58,170,16206,713,2650,536
2014,17341,A635,PA,53.56761825,-1.8504801430000002,4,30,2548,6,597,59
2014,17342,A635,PA,53.56811867,-1.548490449,13,42,6116,64,897,153
2014,17343,A635,PA,53.53787898,-1.171590737,34,151,10056,196,2196,564
2014,17345,A637,PA,53.61725852,-1.5656534690000001,33,121,8760,61,1834,350
2014,17346,A638,PA,53.71653648,-1.698428786,24,80,12317,262,2904,321
2014,17347,A638,PA,53.67978524,-1.510811836,127,306,27293,548,3339,505
2014,17348,A638,PA,53.56591492,-1.196711441,81,113,10905,128,2349,567
2014,17349,A614,PA,53.42502537,-1.0228429479999999,58,93,10153,118,1991,770
2014,17351,A639,PA,53.67448101,-1.3096948529999999,16,39,4343,51,792,99
2014,17352,A641,PA,53.78183619,-1.7586651880000002,94,120,27706,721,3689,1174
2014,17353,A641,PA,53.68525894,-1.781928966,63,101,14555,286,2288,467
2014,17354,A642,PA,53.63294793,-1.699024649,14,77,11732,130,2582,228
2014,17357,A643,PA,53.68528628,-1.797524304,33,61,5762,96,732,114
2014,17358,A644,PA,53.72125998,-1.810535896,24,74,8770,107,1879,298
2014,17359,A646,PA,53.79565881,-2.2899192580000003,11,32,4165,53,657,90
2014,17360,A646,PA,53.73623963,-2.00147865,114,139,12270,280,2134,439
2014,17361,A647,PA,53.77205613,-1.819411023,33,34,12060,344,2266,242
2014,17364,A649,PA,53.71078419,-1.6984698880000002,45,72,8346,151,1807,192
2014,17365,A650,PA,53.79936257,-1.758564681,25,45,14411,613,2012,318
2014,17366,A650,PA,53.74779847,-1.6284518819999998,103,95,15241,29,3375,575
2014,17367,A651,PA,53.76093681,-1.6981110519999998,61,98,7437,40,1738,240
2014,17369,A653,PA,53.74759695,-1.5682688669999998,95,209,34836,340,4168,1008
2014,17370,A656,PA,53.78256825,-1.348899321,13,87,5857,50,1656,568
2014,17371,A657,PA,53.83489416,-1.773555754,118,235,20755,373,3199,370
2014,17372,A658,PA,53.85940395,-1.6821992890000002,24,41,7997,49,1743,232
2014,17373,A659,PA,53.90089304,-1.468816146,5,35,7335,37,1476,258
2014,17374,A660,PA,53.81046885,-1.5560666230000002,1155,152,16123,764,1999,283
2014,17376,A640,PA,53.61482046,-2.137517585,81,35,10194,268,1617,469
2014,17377,A663,TA,53.55054751,-2.143210133,89,128,24744,276,4840,1488
2014,17378,A664,PA,53.6023804,-2.15258866,47,138,18173,148,3150,773
2014,17379,A664,PA,53.54147658,-2.2005813219999997,37,127,14899,522,2299,261
2014,17382,A666,PA,53.61276707,-2.433075779,19,76,15569,91,2366,377
2014,17385,A667,PA,53.54849557,-2.303318257,71,60,12612,239,2034,263
2014,17386,A669,PA,53.5420769,-2.122191197,44,31,7018,310,815,73
2014,17387,A670,PA,53.49668324,-2.06907545,49,71,10424,192,1750,272
2014,17389,A671,PA,53.79015595,-2.259523278,43,149,27191,473,4539,748
2014,17390,A671,PA,53.69160816,-2.1831986569999997,17,18,4714,182,830,109
2014,17391,A672,PA,53.63665123,-2.001474546,2,23,4073,13,891,263
2014,17392,A673,PA,53.58164821,-2.515015488,178,212,23220,402,2527,511
2014,17394,A676,PA,53.58586427,-2.415549744,195,175,21201,324,2856,379
2014,17395,A677,PA,53.76515597,-2.5347052469999998,23,78,14945,84,1899,518
2014,17397,A678,PA,53.76866095,-2.39593199,69,102,9237,86,1400,217
2014,17398,A679,PA,53.77719603,-2.304966221,33,112,4663,79,1314,392
2014,17400,A680,PA,53.63018625,-2.228296652,15,48,4736,33,890,160
2014,17401,A682,PA,53.94582718,-2.2589660719999998,2,235,2254,3,484,320
2014,17402,A684,PA,54.32324184,-2.525777413,35,113,3306,55,798,164
2014,17403,A683,PA,54.06940811,-2.77928329,8,139,15732,114,3663,1876
2014,17404,A684,PA,54.32177129,-2.555108012,6,46,2368,51,491,132
2014,17406,A685,PA,54.48487356,-2.347380889,9,76,5520,50,1139,275
2014,17407,A686,PA,54.97308729,-2.235858469,4,19,755,15,227,62
2014,17408,A687,PA,54.14443126,-2.537285994,0,38,1475,19,257,121
2014,17410,A689,PA,54.75473895,-2.224952802,12,63,704,18,243,41
2014,17412,A689,PA,54.65272962,-1.226577308,26,90,20364,142,3808,1607
2014,17413,A690,PA,54.77822206,-1.581763974,56,58,13773,763,2213,303
2014,17414,A690,PA,54.84184857,-1.467436804,2,89,16669,58,2262,598
2014,17415,A691,PA,54.78118752,-1.5817333969999998,83,112,24013,230,3099,440
2014,17416,A692,PA,54.84651225,-1.845797735,44,97,12028,93,1629,286
2014,17418,A693,PA,54.87227506,-1.689871528,2,81,13328,185,3202,537
2014,17419,A694,PA,54.95675122,-1.6917203669999998,20,93,18350,88,3003,473
2014,17420,A695,PA,54.96662164,-1.622763502,81,58,6938,242,1626,168
2014,17421,A167,PA,54.99711436,-1.663431448,40,111,24006,507,3060,386
2014,17422,A697,PA,55.64102835,-2.160427168,2,34,1559,20,428,200
2014,17424,A1000,PA,51.75719217,-0.219329639,40,152,12434,72,2336,450
2014,17425,A1000,PA,51.64998815,-0.19462321300000002,263,255,20593,998,2265,644
2014,17426,A1000,PA,51.60364109,-0.174801282,481,701,25760,411,3127,531
2014,17427,A1004,PA,51.62988025,-0.127945027,208,178,13238,622,1609,191
2014,17428,A1009,PA,51.60289646,0.034556943,43,123,14148,276,1685,353
2014,17429,A1010,PA,51.67338941,-0.038939879,87,136,13123,388,1700,411
2014,17432,A1018,PA,54.95603124,-1.4019054919999998,33,15,12393,187,1552,171
2014,17434,A414,PA,51.7805323,0.099079294,90,166,17980,10,3531,964
2014,17436,A1027,PA,54.57340826,-1.3367951359999999,67,54,12082,85,2302,301
2014,17438,A1034,PA,53.77738649,-0.605399609,9,64,6370,44,991,514
2014,17439,A1039,PA,54.20078,-0.39188223,6,62,5183,53,920,233
2014,17440,A1044,PA,54.50098127,-1.32212496,13,22,12536,110,1181,187
2014,17443,A1058,PA,55.02012128,-1.4635134459999999,196,153,22355,68,2755,248
2014,17444,A1060,PA,51.83454363,0.17997157600000002,13,38,4712,46,1029,118
2014,17445,A1061,PA,55.09995282,-1.561958694,58,68,14185,207,1885,246
2014,17446,A1065,PA,52.64676451,0.688556045,87,103,9147,68,1359,502
2014,17448,A1066,PA,52.37488357,1.0969664190000001,21,86,6251,111,1936,646
2014,17449,A147,PA,52.63413194,1.309741579,312,109,17194,236,2147,150
2014,17450,A1067,PA,52.74241237,1.032232561,0,66,6592,43,1898,396
2014,17451,A1068,PA,55.17666105,-1.60508236,4,16,3554,6,534,83
2014,17452,A1071,PA,52.0578906,1.140561496,148,129,9718,119,1320,203
2014,17453,A1072,PA,51.9203751,-0.18381023800000001,177,135,11590,84,2473,510
2014,17456,A1075,PA,52.45681635,0.81190977,1,104,4055,46,1170,390
2014,17461,A1083,PA,51.55893177,0.090301589,14,48,11471,315,1381,135
2014,17462,A1084,PA,53.52584078,-0.34213037399999996,2,18,1859,12,300,164
2014,17463,A1085,PA,54.568041,-1.205135008,209,65,12801,186,1828,161
2014,17467,A1096,PA,52.31256178,-0.084162444,3,113,14280,286,2195,1581
2014,17468,A1098,PA,53.53746631,-0.05193638,84,54,18189,44,2378,284
2014,17469,A1101,PA,52.66895347,0.157677886,95,50,12764,135,2307,847
2014,17470,A1101,PA,52.48638566,0.25625246399999996,0,15,1846,21,990,244
2014,17471,A1104,PA,53.32772806,0.220816812,2,48,4613,59,795,176
2014,17472,A1112,PA,51.58014108,0.14092674800000002,0,374,11997,197,6030,4452
2014,17475,A1120,PA,52.20437395,1.211636812,1,163,2995,57,740,290
2014,17476,A1122,PA,52.60362883,0.36270153,13,113,5653,119,1775,659
2014,17477,A1123,PA,52.33937533,-0.019881796,10,63,6926,61,1594,651
2014,17480,A1126,PA,52.34190188,-0.206207416,1,119,18714,14,3538,2302
2014,17482,A1130,PA,54.55007807,-1.266706415,83,34,7044,24,1194,75
2014,17483,A1134,PA,52.19757193,0.12013816599999999,1218,258,17088,158,2389,301
2014,17486,A1139,PA,52.53557571,-0.31038171600000003,0,247,38823,158,7012,5512
2014,17487,A1141,PA,52.09103157,0.845037595,7,31,1381,25,298,50
2014,17488,A1148,PA,55.04854355,-1.4693943090000001,243,56,12164,93,1302,105
2014,17489,A1151,PA,52.72642385,1.432398461,5,119,7051,100,1550,224
2014,17492,A1156,PA,52.0614037,1.143726387,294,217,13228,440,2413,302
2014,17493,A1159,PA,51.55254337,0.733392735,23,262,30014,93,4753,864
2014,17494,A10,PA,51.72565597,-0.029438856,0,85,15109,45,2236,246
2014,17495,A1172,PA,55.08771478,-1.6098753909999999,29,47,7965,157,1084,113
2014,17496,A1202,PA,51.51375767,-0.070592814,1388,943,9615,64,2103,400
2014,17498,A1208,PA,51.53091681,-0.069579037,2003,617,9244,853,2982,774
2014,17500,A1231,PA,54.906513000000004,-1.479372911,7,187,35426,174,6022,2694
2014,17502,A1290,PA,54.91325924,-1.502372105,58,98,4795,3,1002,167
2014,17504,A1301,PA,52.08097197,0.187582208,12,33,7053,37,988,271
2014,17505,A134,PA,52.23652641,0.727634825,132,178,18856,165,2272,1067
2014,17506,A1303,PA,52.21530498,0.047788482,500,209,13022,183,1587,634
2014,17507,A1304,PA,52.25818384,0.427819365,1,27,4313,22,691,129
2014,17508,A1307,PA,52.21952644,0.09922335800000001,1976,305,12333,307,1946,193
2014,17510,A1421,PA,52.36248049,0.150056553,18,62,5088,47,1383,337
2014,17511,A2018,PA,51.43883582,0.18625680600000002,34,321,13950,85,3721,749
2014,17512,A2022,PA,51.33188419,-0.10666084199999999,20,114,7353,160,1240,353
2014,17514,A224,PA,51.27366787,0.189159425,44,69,10649,158,1296,215
2014,17515,A2029,PA,50.87707456,0.002780458,74,33,6168,82,1108,128
2014,17516,A2037,PA,50.87848703,-0.295677919,13,63,5931,74,1573,459
2014,17517,A2038,PA,50.84409643,-0.19749935100000002,72,83,9759,85,1949,162
2014,17518,A2070,TA,51.11479537,0.879945367,1,70,9235,44,2568,644
2014,17522,A2216,PA,51.43093066,-0.05941035,269,350,14513,811,2138,324
2014,17523,A2218,PA,51.42706348,-0.016418968,123,261,22915,279,3085,784
2014,17524,A4001,PA,51.50714361,-0.33750042,46,103,7215,199,1076,383
2014,17525,A3004,PA,51.45434302,-0.317498502,157,249,12128,185,1273,213
2014,17527,A3006,PA,51.469175799999995,-0.374544072,200,91,12134,808,1563,290
2014,17528,A3,PA,50.82506175,-1.078525942,455,276,10491,224,1673,145
2014,17530,A3022,PA,50.39203307,-3.548838252,62,178,14192,269,2259,315
2014,17531,A3024,PA,50.90560826,-1.340048038,99,240,12130,206,1894,669
2014,17532,A33,PA,50.90592029,-1.397799994,130,128,13669,259,1989,519
2014,17533,A3032,PA,51.48636328,-0.8552747940000001,51,26,3892,4,460,70
2014,17535,A3200,PA,51.50378499,-0.115394232,2803,1859,14750,1533,2578,620
2014,17536,A3036,PA,51.46180642,-0.173267743,485,448,11169,1655,1607,789
2014,17538,A386,PA,50.39795375,-4.140063284,339,718,36211,397,4534,491
2014,17540,A3047,PA,50.23275527,-5.240888283,39,243,13334,29,2818,630
2014,17543,A3052,PA,50.72717127,-3.063964948,24,98,6194,118,1071,119
2014,17544,A3052,PA,50.69878613,-3.275720427,10,114,11294,157,1835,305
2014,17546,A3054,PA,50.70071435,-1.434967116,13,163,5256,95,1116,153
2014,17547,A3056,PA,50.65525181,-1.223316647,37,145,9063,136,1683,334
2014,17549,A3057,PA,50.96024394,-1.474258122,32,132,15050,74,1394,654
2014,17550,A3058,PA,50.34105182,-4.8823720360000005,7,92,5937,104,1306,188
2014,17552,A3062,PA,51.37452884,-2.351505455,82,37,4766,78,655,59
2014,17553,A3063,PA,51.47174422,-0.37819641299999995,56,161,10259,183,1663,245
2014,17555,A3072,PA,50.81373431,-4.130568295,3,37,1489,7,382,161
2014,17556,A3072,PA,50.81730026,-4.485666022,2,43,5261,90,1278,192
2014,17561,A3083,PA,49.99478953,-5.210474066000001,7,19,2512,46,402,46
