AADFYear,CP,Estimation_method,Estimation_method_detailed,ONS GOR Name,ONS LA Name,Road,RCat,S Ref E,S Ref N,S Ref Latitude,S Ref Longitude,FdPC,Fd2WMV,FdCar,FdBUS,FdLGV,FdHGVR2,FdHGVR3,FdHGVR4,FdHGVA3,FdHGVA5,FdHGVA6,FdHGV,FdAll_MV
2003,990429,Counted,Manual count,North East,South Tyneside,B1298,MB,436000,564100,54.97022752,-1.43918489,195,162,15456,919,1775,192,29,8,6,4,4,243,18555
2003,931452,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,U,MCU,409990,492920,54.33175229,-1.847880319,1,4,701,5,114,36,13,36,9,7,24,125,949
2003,931455,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,U,MCU,452980,469500,54.11864796,-1.190960063,61,63,7345,104,939,102,13,8,30,29,12,194,8645
2003,931458,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,U,MCU,400590,453350,53.97621547,-1.992493209,84,18,2678,62,314,20,1,3,2,0,0,26,3098
2003,979028,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,U,MCU,429774,456255,54.0014733,-1.547264366,17,4,4592,0,57,31,0,0,0,0,0,31,4684
2003,990408,Counted,Manual count,North West,East Cheshire,C,MCU,367600,378450,53.3020022,-2.487634287,42,13,1890,6,208,28,6,1,35,0,0,70,2187
2003,996686,Estimated,Estimated using previous year's AADF on this link,North West,East Cheshire,U,MCU,386375,362461,53.15910058,-2.205222923,54,92,6837,66,569,59,2,0,3,0,0,64,7628
2003,964820,Counted,Manual count,South East,Isle of Wight,U,MCU,458000,82000,50.63481959,-1.181232305,132,116,6234,98,635,20,6,1,2,1,1,31,7114
2003,951078,Estimated,Estimated using previous year's AADF on this link,Scotland,North Lanarkshire,U,MCU,275070,674090,55.9435649,-4.001871281,6,5,2116,13,149,28,0,0,0,0,2,30,2313
2003,931682,Counted,Manual count,Wales,Denbighshire,U,MCU,299550,375960,53.27108316,-3.507703676,8,22,3008,17,536,115,6,0,11,17,0,149,3732
2003,930538,Counted,Manual count,South East,Wokingham,U,MCU,483270,164980,51.37777765,-0.804965492,68,30,6222,34,375,74,13,1,2,1,1,92,6753
2003,930047,Counted,Manual count,East of England,Hertfordshire,B195,MB,523970,213140,51.80316971,-0.203449438,311,222,13621,340,957,248,4,5,3,10,4,274,15414
2003,930063,Counted,Manual count,East of England,Luton,B579,MB,506300,224180,51.90602823,-0.456219591,99,92,11426,269,1428,347,31,37,20,23,23,481,13696
2003,953284,Counted,Manual count,London,Greenwich,U,MCU,544503,179130,51.49265647,0.080108474,38,50,3093,446,269,50,8,1,8,0,2,69,3927
2003,954985,Counted,Manual count,Wales,Pembrokeshire,C3101,MCU,192541,201097,51.67024296,-5.001590627,11,32,1246,96,369,138,20,9,2,29,20,218,1961
2003,951842,Counted,Manual count,East Midlands,Derbyshire,U,MCU,422080,341660,52.97184639,-1.672660586,2,2,323,8,66,8,1,0,4,0,0,13,412
2003,951203,Counted,Manual count,Scotland,City of Edinburgh,U,MCU,323911,671552,55.93099015,-3.219408818,172,72,9499,99,624,110,7,1,2,1,0,121,10415
2003,997224,Counted,Manual count,South East,Oxfordshire,C,MCU,469633,194116,51.64154617,-0.995121525,31,7,1009,4,149,11,3,1,5,1,0,21,1190
2003,997556,Counted,Manual count,East of England,Suffolk,U,MCU,588575,241000,52.03533378,0.747810286,64,13,987,53,82,16,0,0,0,0,0,16,1151
2003,966308,Counted,Manual count,North East,Darlington,U,MCU,426575,513972,54.52035161,-1.590967256,41,2,988,39,47,0,0,0,0,0,0,0,1076
2003,966311,Counted,Manual count,North East,Darlington,C,MCU,427911,515802,54.53672558,-1.570156031,92,40,7261,68,847,69,59,16,4,2,1,151,8367
2003,967516,Counted,Manual count,Scotland,Aberdeen City,U,MCU,392930,810700,57.18705661,-2.118604262,9,15,1410,28,79,21,4,0,0,0,1,26,1558
2003,942931,Counted,Manual count,East of England,Norfolk,C202,MCU,631361,304260,52.58687668,1.413957901,80,12,1279,27,133,13,4,1,2,0,0,20,1471
2003,957003,Counted,Manual count,East of England,Norfolk,U,MCU,627039,302704,52.57473295,1.349209948,58,82,2548,1,212,16,2,0,0,0,0,18,2861
2003,942897,Counted,Manual count,East of England,Norfolk,C540,MCU,598922,312552,52.67414974,0.940818803,592,62,2951,33,276,17,6,0,1,2,0,26,3348
2003,952888,Counted,Manual count,East of England,Norfolk,U,MCU,567008,336938,52.90392908,0.481741442,99,2,931,65,161,9,0,1,0,0,0,10,1169
2003,997585,Counted,Manual count,East of England,Norfolk,B1077,MB,605819,293339,52.49909853,1.030747735,34,46,4113,48,665,124,17,25,15,24,11,216,5088
2003,991046,Estimated,Estimated using previous year's AADF on this link,East of England,Norfolk,C482,MCU,567271,340695,52.93758829,0.487581822,110,58,4852,62,401,37,6,1,3,0,0,47,5420
2003,950906,Counted,Manual count,East of England,Norfolk,B1146,MB,593767,325268,52.79018379,0.872175215,10,20,1796,9,410,59,11,11,4,15,5,105,2340
2003,931494,Counted,Manual count,East of England,Norfolk,C628,MCU,653140,308430,52.61459062,1.737938951,105,29,8970,157,620,83,7,3,1,3,2,99,9875
2003,952431,Counted,Manual count,South West,Dorset,C45,MCU,361130,110030,50.88844125,-2.553975311,8,8,791,21,136,29,3,0,2,0,0,34,990
2003,942302,Counted,Manual count,South West,Cornwall excluding Isles of Scilly,C30,MCU,222280,107728,50.84171591,-4.525602193,11,11,2610,15,316,48,0,4,6,0,0,58,3010
2003,930210,Counted,Manual count,East of England,Hertfordshire,U,MCU,513660,206460,51.74532297,-0.355091464,28,146,15820,75,1208,191,32,31,6,9,1,270,17519
2003,930213,Counted,Manual count,East of England,Hertfordshire,U,MCU,548070,214380,51.80845432,0.146362402,17,37,3663,24,343,49,0,0,7,0,0,56,4123
2003,930202,Counted,Manual count,East of England,Hertfordshire,U,MCU,534450,203560,51.71466579,-0.055250006,98,87,12820,176,1165,198,3,10,3,2,1,217,14465
2003,996801,Counted,Manual count,West Midlands,Birmingham,U,MCU,402016,280503,52.42251449,-1.971781251,10,10,619,25,54,8,0,1,0,0,0,9,717
2003,930633,Counted,Manual count,North West,Knowsley,U,MCU,343110,391180,53.41434568,-2.857374065,77,19,5419,228,539,31,5,0,0,1,0,37,6242
2003,930993,Counted,Manual count,North East,Gateshead,U,MCU,420021,560692,54.94049716,-1.689019355,20,37,7770,98,688,105,12,6,4,4,0,131,8724
2003,964207,Counted,Manual count,South West,Gloucestershire,C,MCU,383200,211420,51.80116974,-2.245035796,13,17,2439,7,367,23,2,0,0,0,0,25,2855
2003,964930,Counted,Manual count,South West,Gloucestershire,U,MCU,381000,204000,51.73438605,-2.27653137,107,28,1996,12,231,20,3,3,4,0,0,30,2297
2003,930268,Counted,Manual count,London,Hillingdon,U,MCU,511800,182100,51.52675683,-0.389793494,26,60,10376,207,718,179,12,7,4,0,2,204,11565
2003,968389,Counted,Manual count,East Midlands,Northamptonshire,C13,MCU,500427,282498,52.4312488,-0.524320088,11,12,684,4,99,9,0,0,2,0,0,11,810
2003,951801,Counted,Manual count,North West,Stockport,U,MCU,391950,389260,53.4001039,-2.122535216,8,0,245,2,48,3,5,0,0,0,0,8,303
2003,953808,Counted,Manual count,Scotland,South Lanarkshire,C,MCU,267610,653670,55.75822072,-4.11125832,2,22,5213,6,473,64,5,41,3,0,2,115,5829
2003,931098,Counted,Manual count,South East,Hampshire,U,MCU,448740,134110,51.10422755,-1.305230986,29,12,1657,66,168,13,4,1,3,1,0,22,1925
2003,930945,Counted,Manual count,North West,Liverpool,U,MCU,340620,394980,53.44822297,-2.895548991,85,59,10534,422,932,105,4,4,0,0,0,113,12060
2003,931067,Counted,Manual count,South East,Hampshire,U,MCU,487570,155420,51.29119134,-0.745546108,164,47,5900,30,481,35,4,0,0,2,0,41,6499
2003,931073,Counted,Manual count,South East,Hampshire,U,MCU,471150,108660,50.87307145,-0.990173327,279,87,4757,187,929,71,19,4,0,0,1,95,6055
2003,951222,Counted,Manual count,Scotland,Scottish Borders,U,MCU,348840,636510,55.61947325,-2.813878272,20,33,3924,13,531,95,6,0,5,0,0,106,4607
2003,930057,Counted,Manual count,West Midlands,Birmingham,B4096,MB,401760,276790,52.38913519,-1.975563966,26,89,7206,85,702,117,12,9,36,103,10,287,8369
2003,991104,Counted,Manual count,South East,Medway,C98,MCU,580980,165540,51.36009828,0.59808379,34,78,8786,96,748,79,9,0,2,0,0,90,9798
2003,931451,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,C,MCU,432300,454720,53.98752653,-1.508892074,176,77,13251,110,480,132,21,11,1,9,0,174,14092
2003,944435,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,C20,MCU,471400,485430,54.2595676,-0.905429617,13,14,1308,12,249,45,6,16,5,0,4,76,1659
2003,996838,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,B6265,MB,408152,463400,54.06647857,-1.876933608,5,29,1408,19,140,14,0,11,0,4,1,30,1626
2003,919347,Counted,Manual count,North West,East Cheshire,C,MCU,383372,360434,53.14079424,-2.250027682,7,4,527,18,70,21,1,0,15,1,0,38,657
2003,931371,Counted,Manual count,West Midlands,Shropshire,U,MCU,351770,275470,52.37513737,-2.709889342,48,29,5245,89,777,68,2,16,39,8,2,135,6275
2003,963721,Counted,Manual count,East of England,Bedford,C,MCU,512000,250000,52.1369575,-0.36495958,6,18,1551,9,213,63,12,21,21,1,0,118,1909
2003,931483,Counted,Manual count,North West,East Cheshire,C,MCU,361040,349870,53.0446696,-2.582572403,35,9,1098,13,174,36,1,0,8,0,0,45,1339
2003,990160,Counted,Manual count,Wales,Wrexham,B5425,MB,333100,355580,53.09321805,-3.00045548,29,113,6289,87,869,227,63,143,27,65,39,564,7922
2003,967306,Counted,Manual count,Wales,Wrexham,U,MCU,328306,341503,52.96607701,-3.068896344,68,14,1074,15,184,20,6,1,0,0,0,27,1314
2003,931673,Counted,Manual count,East Midlands,Lincolnshire,U,MCU,544820,376000,53.2612399,0.169688329,86,9,1214,10,140,12,0,0,0,0,0,12,1385
2003,931914,Estimated,Estimated using previous year's AADF on this link,Scotland,North Lanarkshire,C,MCU,272720,679960,55.99565485,-4.042247151,8,2,173,0,52,14,0,0,0,0,0,14,241
2003,931917,Counted,Manual count,Scotland,North Lanarkshire,U,MCU,272190,665710,55.8675626,-4.043988014,17,26,6002,173,581,121,5,12,10,1,2,151,6933
2003,940322,Counted,Manual count,East Midlands,Lincolnshire,B1168,MB,535140,321600,52.77508443,0.001912459,0,17,2423,11,502,59,8,14,17,20,7,125,3078
2003,931916,Counted,Manual count,Scotland,North Lanarkshire,C,MCU,274100,657280,55.79236932,-4.009578699,19,10,5234,94,476,90,9,14,5,1,1,120,5934
2003,931886,Counted,Manual count,Scotland,North Lanarkshire,U,MCU,274700,676030,55.96088823,-4.008693544,29,43,11427,163,785,150,15,12,12,11,6,206,12624
2003,931657,Counted,Manual count,East Midlands,Lincolnshire,U,MCU,501240,379920,53.30655952,-0.482112353,89,66,4199,52,383,41,5,18,2,6,1,73,4773
2003,931669,Counted,Manual count,East Midlands,Lincolnshire,U,MCU,533510,343950,52.97628121,-0.013077746,350,38,3066,24,341,33,5,0,0,1,0,39,3508
2003,930554,Counted,Manual count,West Midlands,Walsall,U,MCU,401840,298140,52.58107035,-1.974277895,90,142,15272,485,1383,76,12,4,7,4,0,103,17385
2003,943007,Counted,Manual count,East of England,Essex,C,MCU,595681,225281,51.89172293,0.842324007,50,12,2201,6,218,52,5,0,0,0,0,57,2494
2003,940982,Counted,Manual count,East of England,Essex,B1014,MB,577830,185860,51.54361812,0.563094151,268,232,18432,347,2266,524,37,17,2,3,0,583,21860
2003,990511,Counted,Manual count,South West,Wiltshire,B3095,MB,386630,139900,51.15819496,-2.192563483,8,9,1365,16,201,37,3,1,1,0,3,45,1636
2003,996664,Counted,Manual count,South West,Wiltshire,C,MCU,384871,156233,51.30501408,-2.218411029,114,63,3565,27,233,11,7,6,1,0,0,25,3913
2003,983159,Counted,Manual count,Scotland,Aberdeenshire,B9077,MB,380000,797300,57.06630119,-2.331438688,7,20,2238,16,236,37,24,4,10,3,1,79,2589
2003,931634,Counted,Manual count,South West,Devon,C656,MCU,312260,89120,50.69508619,-3.243621029,83,89,5463,99,567,45,5,3,2,0,0,55,6273
2003,943117,Counted,Manual count,South East,Surrey,U,MCU,514480,167907,51.39865652,-0.355769123,241,37,2873,6,208,33,1,2,2,0,0,38,3162
2003,951817,Counted,Manual count,West Midlands,Staffordshire,U,MCU,398750,312612,52.71117035,-2.019939795,45,49,4247,67,589,51,7,7,0,0,0,65,5017
2003,953083,Counted,Manual count,London,Hounslow,C,MCU,508000,173862,51.45345106,-0.44706627,70,101,13136,343,1751,874,42,125,40,183,59,1323,16654
2003,944774,Counted,Manual count,West Midlands,Staffordshire,U,MCU,400600,316324,52.74454117,-1.992550983,11,20,1790,7,252,5,7,4,0,0,0,16,2085
2003,931148,Counted,Manual count,South East,Surrey,C,MCU,492330,150650,51.24756087,-0.678532481,8,46,3250,21,504,53,6,10,2,0,2,73,3894
2003,931270,Counted,Manual count,West Midlands,Staffordshire,C,MCU,382174,346252,53.01327399,-2.267145444,25,5,988,6,91,5,0,0,0,0,0,5,1095
2003,966991,Counted,Manual count,South West,Swindon,U,MCU,417392,185311,51.56641019,-1.75047761,219,107,7776,186,838,84,9,2,5,3,8,111,9018
2003,931407,Counted,Manual count,North West,Lancashire,U,MCU,353370,422190,53.69406107,-2.707663782,157,39,7663,40,514,101,8,4,2,2,1,118,8374
2003,931416,Counted,Manual count,North West,Lancashire,U,MCU,343890,463040,54.06023885,-2.85870857,390,140,11895,198,1215,377,18,78,6,4,3,486,13934
2003,990825,Counted,Manual count,North West,Lancashire,U,MCU,341721,408015,53.56549598,-2.881401303,50,13,3323,27,190,37,0,0,4,0,0,41,3594
"2003,957012,Counted,Manual count,West Midlands,""Herefordshire, County of"",U,MCU,348997,259148,52.22815966,-2.748141207,48,6,919,12,141,5,0,0,0,0,0,5,1083"
2003,944217,Counted,Manual count,North West,Lancashire,C,MCU,347620,477010,54.18617478,-2.804158028,22,10,736,4,57,8,0,0,0,0,0,8,815
2003,944220,Counted,Manual count,North West,Lancashire,U,MCU,349190,408300,53.56883537,-2.76868851,14,13,1893,8,95,14,0,0,0,0,0,14,2023
2003,930127,Counted,Manual count,North West,Lancashire,B6238,MB,383670,422620,53.69975877,-2.248818175,80,47,4508,85,689,201,6,3,6,4,3,223,5552
2003,931422,Counted,Manual count,North West,Lancashire,U,MCU,377870,437590,53.83409197,-2.337744893,7,8,2621,6,347,27,0,0,0,0,0,27,3009
2003,941411,Counted,Manual count,North West,Lancashire,C449,MCU,351083,457035,54.0070074,-2.747859678,0,2,679,7,136,22,15,1,9,1,0,48,872
2003,951133,Counted,Manual count,Scotland,Glasgow City,U,MCU,254166,668012,55.8831107,-4.333001057,197,9,7047,39,438,110,7,5,5,3,1,131,7664
2003,996695,Counted,Manual count,North West,Lancashire,U,MCU,387025,438671,53.84411907,-2.198683272,48,35,5394,15,516,105,3,0,10,7,2,127,6087
2003,979247,Counted,Manual count,South West,South Gloucestershire,C,MCU,365455,193657,51.6406482,-2.500597291,25,9,596,6,48,6,0,0,1,0,0,7,666
2003,990266,Estimated,Estimated using previous year's AADF on this link,Wales,Ceredigion,C1118,MCU,278913,274003,52.35068347,-3.779185529,3,50,234,1,31,7,0,0,3,0,0,10,326
2003,990021,Counted,Manual count,South West,North Somerset,B3124,MB,346000,174800,51.46957802,-2.778811168,48,150,7998,33,705,98,9,6,1,0,1,115,9001
2003,990142,Counted,Manual count,London,Bromley,B258,MB,547480,167980,51.39170136,0.118318058,22,58,3097,94,370,56,8,15,4,0,0,83,3702
2003,990101,Counted,Manual count,West Midlands,Coventry,B4098,MB,432710,280530,52.42178916,-1.520434241,165,153,13199,237,1126,255,33,20,26,3,4,341,15056
2003,930098,Counted,Manual count,North West,St. Helens,B5419,MB,351950,391430,53.4174736,-2.724427434,35,75,6520,65,963,183,39,56,57,78,79,492,8115
2003,931403,Counted,Manual count,North West,Lancashire,U,MCU,356080,431990,53.78237342,-2.668021185,156,78,6659,265,820,216,9,21,2,0,1,249,8071
2003,931410,Counted,Manual count,North West,Lancashire,U,MCU,388270,446760,53.91685115,-2.180073858,97,24,1764,34,223,74,3,3,11,11,3,105,2150
2003,931413,Counted,Manual count,North West,Lancashire,U,MCU,382840,431570,53.78017411,-2.261889688,12,21,4572,102,468,38,2,2,0,0,0,42,5205
2003,996420,Counted,Manual count,North West,Lancashire,B5197,MB,340600,407000,53.55624804,-2.898131233,71,37,7669,87,532,111,7,8,12,11,3,152,8477
2003,990367,Counted,Manual count,South East,West Berkshire,U,MCU,462970,174690,51.46768572,-1.094867888,12,1,907,5,135,21,1,3,0,0,0,25,1073
