"grid_square,population_per_hectare,bicycle_aadf,motor_vehicle_aadf,safe"
"""51.477,-0.1"",107.1,2594.6,19925.8,0"
"""51.524,-0.08"",44.8,2667.6,29342.6,0"
"""51.4765,-0.3845"",83.0,337.6,42028.8,0"
"""51.402,0.0155"",28.2,233.0,23628.4,0"
"""51.453,-0.4445"",9.6,91.0,41630.6,0"
"""51.581,-0.0005"",53.1,506.6,32283.4,0"
"""51.4935,-0.0855"",147.0,1637.4,24903.2,0"
"""51.3825,-0.4945"",14.5,95.0,23487.0,0"
"""51.5495,0.0625"",200.4,0.0,115925.6,0"
"""51.499,-0.143"",26.4,1593.4,15879.2,0"
"""51.573,-0.337"",28.8,85.8,29391.6,0"
"""51.4945,-0.231"",110.6,1156.2,12242.8,0"
"""51.5915,-0.005"",105.5,132.6,18480.000000000004,0"
"""51.469,-0.0525"",115.9,1003.6,17684.600000000002,0"
"""51.529,-0.0155"",40.0,14.8,97164.60000000002,0"
"""51.4645,-0.3045"",33.4,543.4,8514.8,0"
"""51.541,0.0825"",69.5,76.4,11291.6,0"
"""51.351,-0.099"",54.2,164.4,18101.6,0"
"""51.476,-0.0795"",195.0,2510.2,22162.800000000007,0"
"""51.53,-0.098"",145.2,1970.0,26777.4,0"
"""51.5425,0.0265"",216.9,212.4,14170.4,0"
"""51.513,-0.0415"",119.8,372.0,20396.6,0"
"""51.5185,-0.228"",21.1,92.6,84946.40000000001,0"
"""51.4885,-0.1285"",161.2,4606.6,45158.99999999999,0"
"""51.4955,-0.084"",202.7,1637.4,24903.2,0"
"""51.604,-0.2985"",62.6,74.2,28633.00000000001,0"
"""51.5355,-0.1335"",93.5,2053.0,14465.399999999998,0"
"""51.4855,-0.2025"",207.3,1597.2,13572.8,0"
"""51.555,-0.405"",7.5,36.6,95489.2,0"
"""51.5625,0.2715"",53.6,12.6,36317.6,0"
"""51.43,0.283"",4.9,32.6,15141.8,0"
"""51.42,0.232"",5.4,0.6,101569.0,0"
"""51.515,-0.3375"",36.6,386.8,22518.000000000004,0"
"""51.3955,-0.4355"",9.5,30.8,960.2,0"
"""51.4395,-0.0555"",104.3,647.4,30588.6,0"
"""51.604,-0.0165"",61.2,125.2,17054.600000000002,0"
"""51.4505,0.177"",16.8,162.4,22407.6,0"
"""51.513,-0.25"",78.5,92.6,84946.40000000001,0"
"""51.388,-0.341"",27.9,18.0,491.0,0"
"""51.362,-0.118"",24.9,100.8,32014.0,0"
"""51.6665,-0.0655"",92.3,60.25,3424.0,0"
"""51.5205,-0.087"",65.6,2322.2,14758.4,0"
"""51.4615,-0.076"",102.7,784.2,20822.6,0"
"""51.521,-0.0925"",62.9,880.6,17600.399999999998,0"
"""51.5065,-0.255"",57.8,2726.6,16493.399999999998,0"
"""51.525,-0.165"",157.9,341.6,25664.4,0"
"""51.529,0.046"",164.0,295.2,16200.000000000002,0"
"""51.566,-0.009"",180.4,280.0,15230.4,0"
"""51.385,-0.2525"",48.4,364.8,20656.6,0"
"""51.4965,-0.3745"",62.0,142.8,19388.0,0"
"""51.5625,-0.29"",55.1,186.6,23361.8,0"
"""51.455,0.2455"",8.4,2.25,120371.25,0"
"""51.5485,-0.238"",172.2,160.8,17879.8,0"
"""51.4835,-0.031"",87.3,2690.2,24691.2,0"
"""51.554,0.078"",159.5,77.2,31617.8,0"
"""51.3815,-0.5235"",2.0,0.0,177327.8,0"
"""51.545,-0.0555"",124.0,1096.4,15911.0,0"
"""51.5375,-0.0865"",142.4,692.6,20704.2,0"
"""51.5135,-0.1285"",131.8,3331.0,17279.399999999998,0"
"""51.601,-0.1175"",80.3,10.4,328.0,0"
"""51.57,0.019"",11.5,179.0,12800.8,0"
"""51.516,-0.331"",78.4,12.8,509.2,0"
"""51.527,0.079"",7.3,187.2,109659.0,0"
"""51.432,-0.04"",88.7,335.2,29707.800000000007,0"
"""51.6135,0.0245"",38.1,228.8,22081.2,0"
"""51.51,-0.089"",6.3,2824.2,48377.6,0"
"""51.5625,0.0895"",75.0,160.2,17931.0,0"
"""51.449,-0.074"",31.4,399.6,24377.4,0"
"""51.571,-0.0225"",84.9,182.0,12036.799999999996,0"
"""51.3165,-0.5385"",6.7,40.4,524.4,0"
"""51.516,-0.4005"",82.2,35.4,936.2,0"
"""51.517,-0.0815"",6.3,4519.0,19433.0,0"
"""51.5875,0.0065"",20.8,506.6,32283.4,0"
"""51.5065,-0.208"",67.2,186.4,4211.199999999999,0"
"""51.5325,-0.1095"",144.5,3229.4,6369.4,0"
"""51.4645,-0.161"",207.8,544.0,17058.6,0"
"""51.383,-0.288"",66.7,213.0,24039.6,0"
"""51.362,-0.143"",84.3,109.6,20628.6,0"
"""51.314,-0.431"",1.8,2.6,86170.79999999999,0"
"""51.3745,-0.1605"",58.7,109.8,10549.0,0"
"""51.5105,-0.1215"",38.2,3954.6,21450.8,0"
"""51.577,-0.0835"",92.6,517.0,18355.800000000007,0"
"""51.4255,-0.047"",87.3,191.4,15297.4,0"
"""51.485,-0.1105"",135.3,10873.4,37160.60000000001,0"
"""51.5,-0.0725"",68.5,3261.0,14004.6,0"
"""51.459,-0.243"",33.5,332.6,27382.2,0"
"""51.523,-0.4005"",90.0,100.4,53037.6,0"
"""51.514,-0.3005"",61.5,322.75,15932.75,0"
"""51.4755,-0.1385"",194.4,1736.6,16886.8,0"
"""51.491,-0.191"",229.9,1346.2,14371.2,0"
"""51.6145,-0.0655"",108.4,371.4,14658.8,0"
"""51.366,-0.3005"",64.7,193.6,33060.2,0"
"""51.4735,0.0155"",21.0,193.0,32064.0,0"
"""51.535,0.0355"",190.8,29.8,337.6,0"
"""51.6905,-0.434"",4.9,38.6,24693.000000000004,0"
"""51.2585,-0.3275"",1.8,503.4,35287.0,0"
"""51.526,-0.209"",37.2,856.8,18946.0,0"
"""51.4325,-0.352"",84.8,358.8,14052.4,0"
"""51.4665,-0.2915"",91.1,414.0,33772.2,0"
"""51.271,0.087"",2.2,27.4,11868.8,0"
"""51.4595,-0.1905"",56.8,992.8,29919.6,0"
"""51.604,-0.19"",68.1,12.6,1784.0,0"
"""51.4895,-0.251"",116.0,177.4,11420.6,0"
"""51.4165,-0.126"",112.4,379.2,19175.4,0"
"""51.411,-0.0155"",45.6,117.0,17496.0,0"
"""51.5175,-0.1055"",17.2,3228.0,27876.8,0"
"""51.26,-0.1465"",15.3,32.4,6470.799999999998,0"
"""51.4215,-0.1605"",198.3,788.8,16779.2,0"
"""51.3925,0.111"",28.3,35.4,28895.0,0"
"""51.5195,-0.106"",121.9,3707.2,18540.0,0"
"""51.65,-0.165"",62.5,9.0,1267.0,0"
"""51.602,-0.397"",89.7,40.0,14395.6,0"
"""51.4785,-0.1935"",156.4,1189.8,15742.2,0"
"""51.593,-0.259"",62.8,148.2,28113.6,0"
"""51.4115,-0.1235"",121.4,11.8,566.6,0"
"""51.4955,-0.1"",128.6,2304.8,15251.8,0"
"""51.459,-0.2095"",101.5,1079.0,19627.4,0"
"""51.495,-0.2825"",31.3,484.0,39880.2,0"
"""51.518,-0.186"",139.3,694.25,12206.75,0"
"""51.5675,-0.135"",122.5,866.2,25082.6,0"
"""51.4365,-0.187"",62.2,193.0,8341.0,0"
"""51.563,0.192"",57.1,152.8,34882.4,0"
"""51.3465,0.1525"",1.9,0.0,40156.6,0"
"""51.515,-0.064"",182.2,1431.2,18089.4,0"
"""51.436,-0.1045"",81.1,506.8,23621.2,0"
"""51.4735,-0.0735"",151.4,1628.4,24110.6,0"
"""51.436,-0.351"",63.3,358.8,14052.4,0"
"""51.5015,-0.1825"",146.4,3695.2,34274.4,0"
"""51.479,-0.0555"",121.2,2023.6,30623.4,0"
"""51.387,0.063"",51.0,38.4,18196.0,0"
"""51.5715,0.2845"",13.1,4.0,68445.4,0"
"""51.3985,-0.3005"",99.5,183.6,13250.4,0"
"""51.4935,-0.0845"",106.6,1637.4,24903.2,0"
"""51.4475,-0.327"",53.1,2425.8,31353.8,0"
"""51.535,-0.07"",116.6,675.2,4630.799999999998,0"
"""51.6905,-0.3855"",37.0,94.8,13945.6,0"
"""51.4075,-0.035"",66.3,144.0,13707.4,0"
"""51.572,0.136"",43.4,160.2,17931.0,0"
"""51.5235,-0.1285"",55.0,2082.2,14458.0,0"
"""51.644,-0.21"",71.7,83.0,21027.0,0"
"""51.687,-0.413"",35.9,7.25,8631.0,0"
"""51.531,0.0365"",190.8,107.5,3358.25,0"
"""51.538,0.072"",80.7,170.8,24937.2,0"
"""51.5395,0.078"",80.7,76.4,11291.6,0"
"""51.445,-0.338"",83.7,922.8,14945.8,0"
"""51.409,-0.2695"",62.6,96.75,6904.25,0"
"""51.4795,-0.1115"",181.1,1516.8,24822.6,0"
"""51.4775,-0.1015"",107.1,2594.6,19925.8,0"
"""51.591,0.077"",49.7,9.6,758.0,0"
"""51.3505,-0.148"",58.5,18.8,2097.0000000000005,0"
"""51.4155,-0.3695"",37.6,248.6,21193.6,0"
"""51.712,-0.425"",12.1,6.0,315.8,0"
"""51.3045,-0.334"",29.8,144.0,18318.2,0"
"""51.3765,-0.1215"",20.8,264.4,27082.4,0"
"""51.3795,-0.521"",13.5,122.6,22072.2,0"
"""51.4915,-0.0785"",98.2,1956.2,24149.4,0"
"""51.6485,-0.08"",52.5,169.6,19287.4,0"
"""51.5755,-0.2155"",30.7,25.0,75522.8,0"
"""51.399,-0.0875"",111.7,7.4,2722.6,0"
"""51.577,0.068"",71.8,43.8,15123.399999999998,0"
"""51.673,-0.053"",60.7,83.4,44134.8,0"
"""51.6055,-0.09"",78.7,137.4,33765.60000000001,0"
"""51.363,-0.4875"",7.9,167.0,21272.200000000004,0"
"""51.4835,-0.1855"",150.8,1265.0,17799.999999999996,0"
"""51.5105,-0.1845"",166.6,2580.8,28510.0,0"
"""51.703,-0.0345"",72.5,46.0,42342.4,0"
"""51.5025,-0.1165"",59.6,2807.2,21408.4,0"
"""51.506,-0.379"",86.8,214.8,19488.6,0"
"""51.5655,-0.0935"",125.1,899.0,15019.6,0"
"""51.527,-0.088"",143.3,3399.0,35406.000000000015,0"
"""51.5085,-0.2465"",78.5,36.8,508.8,0"
"""51.687,-0.2035"",3.2,0.0,151025.19999999998,0"
"""51.511,-0.0555"",399.0,79.25,1813.25,0"
"""51.332,-0.1375"",18.7,36.0,12771.8,0"
"""51.3625,-0.457"",11.5,190.6,1685.7999999999995,0"
"""51.478,-0.1455"",108.7,3111.6,27694.800000000007,0"
"""51.531,-0.1195"",179.7,1634.8,27045.4,0"
"""51.494,-0.227"",55.6,641.0,44806.60000000001,0"
"""51.4735,-0.087"",176.9,2510.2,22162.800000000007,0"
"""51.391,0.091"",42.0,7.0,601.8,0"
"""51.462,-0.0105"",46.9,848.6,27540.6,0"
"""51.325,0.2565"",1.8,24.2,8521.2,0"
"""51.4965,-0.461"",8.3,84.4,10556.8,0"
"""51.5145,-0.178"",120.9,469.0,6654.0,0"
"""51.5905,-0.02"",139.3,105.6,14043.6,0"
"""51.447,-0.226"",9.5,786.4,21763.4,0"
"""51.577,-0.236"",24.1,156.66666666666666,22634.33333333333,0"
"""51.6325,-0.516"",4.5,6.4,19430.6,0"
"""51.5645,0.101"",92.6,19.0,1495.6,0"
"""51.384,-0.3245"",15.0,656.2,14670.2,0"
"""51.481,-0.0605"",56.7,2023.6,30623.4,0"
"""51.5455,-0.118"",108.8,1359.0,18015.0,0"
"""51.4995,-0.1485"",59.2,1670.8,47150.60000000001,0"
"""51.6515,-0.07"",31.6,169.6,19287.4,0"
"""51.379,-0.4925"",14.5,95.0,23487.0,0"
"""51.553,-0.07"",200.4,775.2,15733.8,0"
"""51.359,-0.4575"",6.8,190.6,1685.7999999999995,0"
"""51.423,-0.0765"",58.5,465.8,17733.2,0"
"""51.4625,-0.115"",90.1,1877.0,24655.800000000007,0"
"""51.4455,-0.3845"",20.7,238.6,22181.4,0"
"""51.66,-0.052"",104.1,60.25,3424.0,0"
"""51.3705,-0.2275"",61.8,221.4,18609.0,0"
"""51.5535,-0.1955"",142.4,183.2,8797.199999999999,0"
"""51.575,0.044"",59.8,0.0,99506.0,0"
"""51.4935,-0.526"",7.9,0.0,149098.2,0"
"""51.5635,0.061"",127.4,351.4,34527.000000000015,0"
"""51.5995,-0.173"",20.6,489.4,22167.2,0"
"""51.608,0.0195"",44.8,38.4,13358.2,0"
"""51.5065,-0.2605"",57.8,2726.6,16493.399999999998,0"
"""51.504,-0.0765"",68.5,3653.8,28656.4,0"
"""51.657,-0.394"",78.3,35.0,24900.6,0"
"""51.4085,-0.17"",60.4,319.8,14314.6,0"
"""51.5335,-0.405"",18.5,64.6,22725.6,0"
"""51.5175,-0.2035"",238.3,858.0,10697.4,0"
"""51.4935,-0.1745"",108.6,1265.0,17799.999999999996,0"
"""51.4735,-0.0755"",151.4,1628.4,24110.6,0"
"""51.547,-0.098"",102.1,1020.2,15005.6,0"
"""51.561,-0.151"",70.6,166.2,1146.8,0"
"""51.6795,-0.2075"",6.8,0.0,151025.19999999998,0"
"""51.36,0.269"",1.6,0.0,57099.60000000001,0"
"""51.564,0.097"",100.4,160.2,17931.0,0"
"""51.4805,-0.029"",97.0,2469.8,23567.6,0"
"""51.462,-0.3615"",80.5,194.6,8399.6,0"
"""51.2615,-0.3195"",1.8,503.4,35287.0,0"
"""51.509,-0.1515"",70.6,643.8,90838.8,0"
"""51.4325,-0.461"",51.3,49.8,1490.0,0"
"""51.467,0.1835"",58.2,159.0,31148.800000000007,0"
"""51.43,-0.3325"",82.9,550.2,11094.2,0"
"""51.439,-0.2485"",9.5,493.6,91415.4,0"
"""51.4025,0.1115"",29.6,35.4,28895.0,0"
"""51.5885,-0.1485"",94.1,215.8,9750.6,0"
"""51.567,-0.282"",58.7,116.6,21010.6,0"
"""51.5335,-0.1115"",188.5,1347.8,28051.2,0"
"""51.6675,0.1585"",0.5,0.0,132333.80000000002,0"
"""51.4525,-0.425"",51.4,154.8,17385.0,0"
"""51.5045,-0.216"",148.6,11.4,60352.8,0"
"""51.487,-0.252"",85.5,177.4,11420.6,0"
"""51.4245,0.022"",11.3,17.0,2194.2000000000007,0"
"""51.5155,-0.3375"",86.6,386.8,22518.000000000004,0"
"""51.6425,-0.254"",7.6,46.8,59510.8,0"
"""51.45,0.226"",17.2,93.8,18670.8,0"
"""51.5945,-0.2255"",51.3,133.8,19941.2,0"
"""51.5565,-0.0555"",51.4,1159.0,22470.0,0"
"""51.515,-0.197"",125.9,344.8,4763.6,0"
"""51.579,0.234"",15.9,12.0,4628.0,0"
"""51.532,-0.1115"",144.5,3229.4,6369.4,0"
"""51.4405,-0.103"",116.8,217.4,26646.8,0"
"""51.563,0.069"",98.9,230.6,35687.4,0"
"""51.4335,-0.5125"",26.0,423.6,18895.800000000007,0"
"""51.32,-0.5305"",6.7,40.4,524.4,0"
"""51.4845,-0.123"",104.8,1147.6,37518.000000000015,0"
"""51.4255,-0.005"",55.6,231.6,15218.8,0"
"""51.5355,-0.46"",62.4,314.8,26048.6,0"
"""51.5785,-0.4155"",16.1,52.2,11616.0,0"
"""51.5005,-0.118"",47.7,3901.4,22101.2,0"
"""51.5455,-0.076"",132.9,2672.6,15038.0,0"
"""51.471,-0.1745"",99.2,2879.4,39118.0,0"
"""51.46,-0.121"",123.7,30.4,512.8,0"
"""51.363,-0.1025"",79.6,0.0,11024.000000000002,0"
"""51.5,-0.496"",3.2,0.0,138350.80000000002,0"
"""51.506,-0.3785"",79.3,214.8,19488.6,0"
"""51.432,-0.1515"",134.0,635.8,19282.6,0"
"""51.6655,-0.2695"",42.6,104.2,21970.6,0"
"""51.405,-0.094"",122.5,6.0,348.60000000000014,0"
"""51.605,-0.0955"",70.9,137.4,33765.60000000001,0"
"""51.6535,0.191"",0.5,6.8,8725.400000000001,0"
"""51.511,-0.1365"",22.9,1839.2,12472.8,0"
"""51.42,-0.2045"",61.2,202.8,3018.4,0"
"""51.588,-0.058"",25.3,621.8,20268.8,0"
"""51.543,-0.2085"",121.6,368.6,14704.2,0"
"""51.5705,-0.0645"",70.3,411.4,21517.8,0"
"""51.6145,-0.0515"",13.7,62.4,20344.4,0"
"""51.7025,-0.4225"",18.4,19.8,3079.9999999999995,0"
"""51.4485,0.2775"",46.9,32.6,407.4,0"
"""51.3105,-0.072"",8.7,32.8,17376.8,0"
"""51.5195,-0.0565"",91.1,2995.0,22570.4,0"
"""51.5175,-0.0885"",6.3,2387.6,14811.000000000005,0"
"""51.513,-0.116"",38.2,1966.2,30114.2,0"
"""51.576,-0.2145"",99.6,25.0,75522.8,0"
"""51.4895,-0.1785"",211.4,15.4,677.5999999999998,0"
"""51.5925,0.0225"",52.5,6.8,147451.0,0"
"""51.4925,-0.2585"",82.5,836.6,15238.0,0"
"""51.694,-0.276"",1.4,32.8,12560.6,0"
"""51.5325,-0.2025"",255.3,163.25,368.75,0"
"""51.5685,-0.0215"",144.3,182.0,12036.799999999996,0"
"""51.596,-0.0685"",112.3,412.8,14624.4,0"
"""51.4695,-0.4535"",1.2,114.4,19246.0,0"
"""51.498,-0.4535"",48.2,68.8,16062.0,0"
"""51.4065,0.0"",51.3,65.0,16313.799999999996,0"
"""51.627,0.048"",36.1,69.4,13208.4,0"
"""51.5485,-0.2055"",153.0,368.6,14704.2,0"
"""51.484,0.2805"",3.2,63.4,16725.8,0"
"""51.5495,-0.141"",66.6,2763.0,16521.999999999996,0"
"""51.5355,-0.343"",20.6,98.4,125721.8,0"
"""51.6375,-0.47"",28.4,122.6,26833.8,0"
"""51.418,0.093"",6.0,100.6,22192.0,0"
"""51.509,-0.1975"",72.6,2223.8,26207.4,0"
"""51.5135,0.0005"",72.5,68.6,48232.4,0"
"""51.438,0.242"",12.9,38.0,12765.2,0"
"""51.3475,-0.094"",60.5,164.4,18101.6,0"
"""51.523,-0.195"",191.9,2.6,86375.8,0"
"""51.5955,-0.107"",155.6,824.4,13361.8,0"
"""51.406,0.017"",52.3,233.0,23628.4,0"
"""51.593,-0.142"",82.8,192.2,9948.000000000002,0"
"""51.5055,-0.1145"",82.8,9289.8,27668.8,0"
"""51.4155,-0.192"",122.8,285.8,22864.4,0"
"""51.4705,-0.409"",38.7,91.0,41630.6,0"
"""51.6165,-0.1365"",40.4,66.8,12657.2,0"
"""51.4645,-0.237"",76.5,457.6,17188.0,0"
"""51.4955,-0.079"",106.6,2264.6,22053.0,0"
"""51.474,-0.048"",117.7,353.6,20157.2,0"
"""51.5635,0.097"",121.7,160.2,17931.0,0"
"""51.453,0.036"",33.5,70.4,36554.2,0"
"""51.258,-0.1255"",1.6,0.0,31967.8,0"
"""51.5105,-0.1285"",60.7,2368.2,9780.6,0"
"""51.563,0.1105"",50.9,19.0,1495.6,0"
"""51.493,-0.41"",23.9,0.0,134560.0,0"
"""51.599,-0.0395"",45.7,183.6,12438.4,0"
"""51.5515,0.0495"",131.6,605.6,16857.000000000004,0"
"""51.5255,-0.2045"",280.1,637.4,15705.2,0"
"""51.51,-0.287"",94.3,1374.6,14332.999999999998,0"
"""51.6425,0.2465"",1.6,0.0,134308.0,0"
"""51.617,-0.3945"",24.5,4.6,656.6,0"
"""51.553,-0.2595"",21.6,23.6,16458.199999999993,0"
"""51.491,0.0805"",105.2,49.8,21356.800000000007,0"
"""51.373,0.0945"",38.7,90.8,16739.0,0"
"""51.444,0.063"",22.7,42.4,8481.000000000002,0"
"""51.489,-0.223"",131.1,1536.2,22292.4,0"
"""51.3945,-0.5335"",7.7,2.8,100.0,0"
"""51.4135,0.1135"",26.4,67.8,13383.4,0"
"""51.5095,-0.0785"",6.3,3248.8,43424.0,0"
"""51.4205,-0.2865"",4.7,190.8,1106.7999999999997,0"
"""51.412,-0.025"",56.2,117.0,17496.0,0"
"""51.4655,-0.024"",119.9,9.8,74.60000000000002,0"
"""51.4645,-0.162"",142.2,624.8,14161.4,0"
"""51.449,0.0355"",33.5,70.4,36554.2,0"
"""51.5125,-0.0955"",6.3,4628.6,8480.0,0"
"""51.359,-0.1515"",78.8,109.6,20628.6,0"
"""51.5055,-0.137"",14.7,616.4,17964.6,0"
"""51.4085,-0.1175"",58.4,379.2,19175.4,0"
"""51.5845,-0.2175"",81.1,96.4,16933.8,0"
"""51.4755,-0.2185"",113.9,1021.8,17845.6,0"
"""51.506,-0.1025"",60.4,5576.4,26653.2,0"
"""51.3155,-0.3315"",25.3,59.4,22379.8,0"
"""51.5105,-0.3725"",46.6,214.8,19488.6,0"
"""51.5095,-0.1185"",38.2,9289.8,27668.8,0"
"""51.369,-0.1475"",61.3,109.8,10549.0,0"
"""51.4875,-0.2675"",46.0,188.6,93419.4,0"
"""51.617,0.011"",28.5,38.4,13358.2,0"
"""51.464,-0.178"",159.7,2879.4,39118.0,0"
"""51.4965,-0.2065"",187.1,2639.6,16967.000000000004,0"
"""51.5525,-0.347"",53.2,82.6,12268.0,0"
"""51.595,-0.1545"",42.7,268.2,15385.4,0"
"""51.4475,0.1545"",15.5,2.0,17815.6,0"
"""51.373,-0.2315"",67.3,221.4,18609.0,0"
"""51.4245,-0.358"",34.7,499.8,13485.0,0"
"""51.65,-0.0635"",18.6,114.8,51340.2,0"
"""51.527,-0.1185"",232.0,643.6,9174.8,0"
"""51.5935,0.0845"",70.3,53.6,18179.6,0"
"""51.4895,0.0855"",105.2,309.0,14145.999999999998,0"
"""51.548,-0.312"",63.3,128.8,20072.8,0"
"""51.4795,-0.32"",53.6,744.4,15388.6,0"
"""51.2585,-0.0605"",2.4,5.6,27429.4,0"
"""51.523,-0.04"",151.9,304.8,15749.4,0"
"""51.4275,0.259"",6.0,0.0,125775.2,0"
"""51.572,0.0835"",91.8,58.0,55901.6,0"
"""51.4245,-0.014"",54.1,33.0,5052.0,0"
"""51.4265,0.043"",65.7,72.0,10426.2,0"
"""51.516,-0.0635"",174.7,1431.2,18089.4,0"
"""51.557,-0.3135"",113.2,18.4,1505.4,0"
"""51.6425,-0.493"",38.3,10.8,1372.1999999999996,0"
"""51.521,-0.135"",178.5,4843.6,21523.8,0"
"""51.6115,-0.0645"",127.4,371.4,14658.8,0"
"""51.4975,-0.453"",8.3,0.0,54822.2,0"
"""51.5525,0.134"",94.8,57.2,16759.6,0"
"""51.5875,-0.2515"",69.4,232.8,19051.0,0"
"""51.4975,-0.1345"",26.4,730.4,7181.0,0"
"""51.2925,-0.08"",11.8,1.2,213.2,0"
"""51.5605,-0.4915"",4.3,0.0,81058.2,0"
"""51.52,-0.17"",171.4,1586.6,34998.8,0"
"""51.2825,-0.0775"",33.5,26.2,9047.4,0"
"""51.3685,-0.0055"",29.8,115.4,17439.4,0"
"""51.7065,-0.417"",12.1,0.0,155999.00000000006,0"
"""51.4205,-0.0215"",16.1,130.2,24578.000000000004,0"
"""51.5285,-0.3325"",74.2,12.8,509.2,0"
"""51.4785,-0.0965"",242.5,31.6,1819.8,0"
"""51.4945,-0.096"",101.9,2769.6,35114.0,0"
"""51.6825,-0.057"",1.3,0.0,133487.4,0"
"""51.579,0.281"",7.9,4.0,68445.4,0"
"""51.5165,-0.1475"",63.3,1735.8,19348.6,0"
"""51.62,0.2255"",4.4,15.6,10551.0,0"
"""51.5115,-0.376"",46.6,789.2,24208.800000000007,0"
"""51.562,-0.293"",48.5,63.4,18377.000000000004,0"
"""51.5285,-0.352"",50.7,98.4,125721.8,0"
"""51.4525,-0.4765"",29.2,18.2,719.5999999999998,0"
"""51.573,-0.141"",72.5,866.2,25082.6,0"
"""51.4705,0.1775"",60.1,52.4,33480.2,0"
"""51.7095,-0.0755"",3.7,4.2,987.0,0"
"""51.4775,-0.2905"",9.9,475.4,14314.4,0"
"""51.5645,-0.135"",73.5,1260.4,14075.0,0"
"""51.529,-0.3515"",70.8,98.4,125721.8,0"
"""51.546,0.005"",113.4,366.4,22170.6,0"
"""51.5775,-0.0095"",135.7,353.6,13143.4,0"
"""51.5125,-0.0415"",119.8,372.0,20396.6,0"
"""51.579,-0.198"",73.5,393.2,18421.4,0"
"""51.5635,-0.059"",191.7,411.4,21517.8,0"
"""51.335,-0.258"",66.4,248.6,18543.6,0"
"""51.4545,0.022"",35.6,131.2,20753.6,0"
"""51.5085,-0.3655"",35.7,203.8,34835.8,0"
"""51.543,-0.0195"",45.6,0.2,101789.6,0"
"""51.5465,-0.1585"",201.4,587.6,15860.8,0"
"""51.4855,0.1435"",101.1,55.4,6696.4000000000015,0"
"""51.6575,-0.249"",33.8,36.8,20015.400000000005,0"
"""51.5115,-0.3805"",46.6,789.2,24208.800000000007,0"
"""51.4365,-0.537"",13.9,18.0,45644.75,0"
"""51.3205,0.28"",1.4,0.0,4465.0,0"
"""51.5835,-0.13"",60.1,283.6,17744.6,0"
"""51.4455,0.094"",50.7,72.8,13577.0,0"
"""51.566,-0.2345"",32.8,17.5,80495.5,0"
"""51.5665,-0.0605"",220.5,411.4,21517.8,0"
"""51.6435,-0.4745"",8.3,72.0,24146.4,0"
"""51.485,-0.158"",38.7,3866.0,32129.0,0"
"""51.707,-0.3825"",10.8,21.2,45420.6,0"
"""51.434,-0.3715"",41.9,318.2,29344.8,0"
"""51.587,-0.124"",115.9,340.4,23973.2,0"
"""51.5925,0.2125"",54.0,146.6,19256.4,0"
"""51.578,-0.099"",27.7,752.2,20751.4,0"
"""51.4615,-0.297"",112.1,800.8,10877.2,0"
"""51.4805,0.176"",33.7,14.2,411.8,0"
"""51.3635,0.0915"",34.2,90.8,16739.0,0"
"""51.667,0.159"",0.5,0.0,132333.80000000002,0"
"""51.4895,-0.1115"",164.9,2292.8,13352.8,0"
"""51.6675,-0.361"",7.1,28.6,45345.6,0"
"""51.51,-0.376"",46.6,214.8,19488.6,0"
"""51.286,0.114"",1.7,0.0,130464.6,0"
"""51.5445,-0.273"",83.3,292.4,24125.8,0"
"""51.3785,-0.348"",12.2,225.3333333333333,25264.33333333333,0"
"""51.4615,0.113"",74.5,218.6,16115.8,0"
"""51.66,-0.048"",98.9,120.8,21733.2,0"
"""51.405,0.0355"",63.9,4.0,467.4,0"
"""51.602,-0.0165"",32.1,125.2,17054.600000000002,0"
"""51.4855,-0.1355"",146.8,6303.4,32342.4,0"
"""51.55,-0.087"",171.1,1385.6,9278.8,0"
"""51.5225,0.1415"",6.9,0.4,83812.2,0"
"""51.435,-0.157"",164.3,105.0,900.8,0"
"""51.4005,-0.073"",120.7,131.4,10503.8,0"
"""51.2875,-0.09"",44.9,1.2,213.2,0"
"""51.522,-0.34"",32.6,12.8,509.2,0"
"""51.5035,-0.38"",68.4,214.8,19488.6,0"
"""51.4835,-0.1675"",110.8,658.2,11143.6,0"
"""51.271,0.029"",1.4,23.6,3085.8,0"
"""51.7095,-0.3385"",4.9,65.4,11964.6,0"
"""51.444,0.204"",39.3,79.4,9457.999999999998,0"
"""51.505,-0.125"",14.7,2305.0,23038.800000000007,0"
"""51.623,0.23"",4.4,0.0,134308.0,0"
"""51.457,-0.404"",11.6,66.8,10160.0,0"
"""51.5655,0.219"",46.8,16.4,924.8,0"
"""51.5735,0.144"",61.8,110.8,20098.8,0"
"""51.511,0.021"",139.4,144.6,23790.6,0"
"""51.51,-0.073"",52.0,603.6,18369.4,0"
"""51.5565,-0.317"",39.9,18.4,1505.4,0"
"""51.552,0.1075"",49.3,108.8,11597.8,0"
"""51.4735,-0.084"",176.9,2510.2,22162.800000000007,0"
"""51.285,-0.079"",33.5,26.2,9047.4,0"
"""51.5095,0.0475"",44.4,100.4,22602.0,0"
"""51.577,0.044"",70.2,1.2,128198.4,0"
"""51.6005,-0.1115"",156.5,378.4,17556.4,0"
"""51.338,-0.505"",34.7,20.8,1603.8,0"
"""51.481,-0.4515"",9.0,114.4,19246.0,0"
"""51.51,-0.087"",6.3,7836.6,25062.4,0"
"""51.5585,0.266"",31.9,12.6,36317.6,0"
"""51.45,-0.017"",129.0,89.2,18518.4,0"
